id	description	type
1220240	Terrestrial.	habitat
1220241	Terrestrial.	habitat
1220242	Terrestrial.	habitat
1220243	Terrestrial.	habitat
1220244	Terrestrial.	habitat
1220245	Terrestrial.	habitat
1220246	Terrestrial.	habitat
1220247	Terrestrial.	habitat
1220248	Terrestrial.	habitat
1220249	Terrestrial.	habitat
1220250	Terrestrial.	habitat
1220251	Terrestrial.	habitat
1220252	Terrestrial.	habitat
1220253	Terrestrial.	habitat
1220254	Terrestrial.	habitat
1220255	Terrestrial.	habitat
1220256	Terrestrial.	habitat
1220257	Terrestrial.	habitat
1220258	Terrestrial.	habitat
1220259	Terrestrial.	habitat
1220260	Terrestrial.	habitat
1220261	Terrestrial.	habitat
1220262	Terrestrial.	habitat
1220263	Terrestrial.	habitat
1220265	Terrestrial.	habitat
1220266	Terrestrial.	habitat
1220268	Terrestrial.	habitat
1220269	Terrestrial.	habitat
1220270	Terrestrial.	habitat
1220271	Terrestrial.	habitat
1220272	Terrestrial.	habitat
1220273	Terrestrial.	habitat
1220274	Terrestrial.	habitat
1220275	Terrestrial.	habitat
1220276	Terrestrial.	habitat
1220277	Terrestrial.	habitat
1220278	Terrestrial.	habitat
1220279	Terrestrial.	habitat
1220280	Terrestrial.	habitat
1220282	Terrestrial.	habitat
1220283	Terrestrial.	habitat
1220284	Terrestrial.	habitat
1220285	Terrestrial.	habitat
1220290	Terrestrial.	habitat
1220291	Terrestrial.	habitat
1220292	Terrestrial.	habitat
1220293	Terrestrial.	habitat
1220294	Terrestrial.	habitat
1220295	Terrestrial.	habitat
1220296	Terrestrial.	habitat
1220297	Terrestrial.	habitat
1220298	Terrestrial.	habitat
1220299	Terrestrial.	habitat
1220300	Terrestrial.	habitat
1220301	Terrestrial.	habitat
1220302	Terrestrial.	habitat
1220303	Terrestrial.	habitat
1220304	Terrestrial.	habitat
1220305	Terrestrial.	habitat
1220306	Terrestrial.	habitat
1220307	Terrestrial.	habitat
1220308	Terrestrial.	habitat
1220309	Terrestrial.	habitat
1220310	Terrestrial.	habitat
1220311	Terrestrial.	habitat
1220312	Terrestrial.	habitat
1220313	Terrestrial.	habitat
1220314	Terrestrial.	habitat
1220315	Terrestrial.	habitat
1220316	Terrestrial.	habitat
1220317	Terrestrial.	habitat
1220318	Terrestrial.	habitat
1220319	Terrestrial.	habitat
1220320	Terrestrial.	habitat
1220321	Terrestrial.	habitat
1220322	Terrestrial.	habitat
1220323	Terrestrial.	habitat
1220324	Terrestrial.	habitat
1220325	Terrestrial.	habitat
1220326	Terrestrial.	habitat
1220327	Terrestrial.	habitat
1220328	Terrestrial.	habitat
1220329	Terrestrial.	habitat
1220330	Terrestrial.	habitat
1220331	Terrestrial.	habitat
1220332	Terrestrial.	habitat
1220333	Terrestrial.	habitat
1220727	Terrestrial.	habitat
1220728	Terrestrial.	habitat
1220730	Terrestrial.	habitat
1220731	Terrestrial.	habitat
1220732	Terrestrial.	habitat
1220733	Terrestrial.	habitat
1220734	Terrestrial.	habitat
1220735	Terrestrial.	habitat
1220736	Terrestrial.	habitat
1220737	Terrestrial.	habitat
1220738	Terrestrial.	habitat
1220739	Terrestrial.	habitat
1220740	Terrestrial.	habitat
1220741	Terrestrial.	habitat
1220742	Terrestrial.	habitat
1220744	Terrestrial.	habitat
1220745	Terrestrial.	habitat
1220746	Terrestrial.	habitat
1220747	Terrestrial.	habitat
1220748	Terrestrial.	habitat
1220749	Terrestrial.	habitat
1220750	Terrestrial.	habitat
1220751	Terrestrial.	habitat
1220764	Terrestrial.	habitat
1220765	Terrestrial.	habitat
1220766	Terrestrial.	habitat
1220767	Terrestrial.	habitat
1220768	Terrestrial.	habitat
1220769	Terrestrial.	habitat
1220770	Terrestrial.	habitat
1220771	Terrestrial.	habitat
1220772	Terrestrial.	habitat
1220773	Terrestrial.	habitat
1220774	Terrestrial.	habitat
1220775	Terrestrial.	habitat
1220776	Terrestrial.	habitat
1220777	Terrestrial.	habitat
1220778	Terrestrial.	habitat
1220779	Terrestrial.	habitat
1220780	Terrestrial.	habitat
1220781	Terrestrial.	habitat
1220782	Terrestrial.	habitat
1220783	Terrestrial.	habitat
1220784	Terrestrial.	habitat
1220785	Terrestrial.	habitat
1220786	Terrestrial.	habitat
1220787	Terrestrial.	habitat
1220788	Terrestrial.	habitat
1220789	Terrestrial.	habitat
1220790	Terrestrial.	habitat
1220798	Terrestrial.	habitat
1220799	Terrestrial.	habitat
1220800	Terrestrial.	habitat
1220801	Terrestrial.	habitat
1220802	Terrestrial.	habitat
1220803	Terrestrial.	habitat
1220804	Terrestrial.	habitat
1220805	Terrestrial.	habitat
1220806	Terrestrial.	habitat
1220807	Terrestrial.	habitat
1220808	Terrestrial.	habitat
1220809	Terrestrial.	habitat
1220810	Terrestrial.	habitat
1220811	Terrestrial.	habitat
1220812	Terrestrial.	habitat
1220813	Terrestrial.	habitat
1220814	Terrestrial.	habitat
1220815	Terrestrial.	habitat
1220816	Terrestrial.	habitat
1220817	Terrestrial.	habitat
1220840	Terrestrial.	habitat
1220841	Terrestrial.	habitat
1220842	Terrestrial.	habitat
1220843	Terrestrial.	habitat
1220844	Terrestrial.	habitat
1220846	Terrestrial.	habitat
1220847	Terrestrial.	habitat
1220862	Terrestrial.	habitat
1220867	Terrestrial.	habitat
1220868	Terrestrial.	habitat
1220869	Terrestrial.	habitat
1220870	Terrestrial.	habitat
1220871	Terrestrial.	habitat
1220872	Terrestrial.	habitat
1220873	Terrestrial.	habitat
1220874	Terrestrial.	habitat
1220875	Terrestrial.	habitat
1220876	Terrestrial.	habitat
1220877	Terrestrial.	habitat
1220878	Terrestrial.	habitat
1220879	Terrestrial.	habitat
1220880	Terrestrial.	habitat
1220881	Terrestrial.	habitat
1220882	Terrestrial.	habitat
1220883	Terrestrial.	habitat
1220884	Terrestrial.	habitat
1220885	Terrestrial.	habitat
1220886	Terrestrial.	habitat
1220887	Terrestrial.	habitat
1220888	Terrestrial.	habitat
1220889	Terrestrial.	habitat
1220890	Terrestrial.	habitat
1220891	Terrestrial.	habitat
1220892	Terrestrial.	habitat
1220893	Terrestrial.	habitat
1220894	Terrestrial.	habitat
1220895	Terrestrial.	habitat
1220896	Terrestrial.	habitat
1220897	Terrestrial.	habitat
1220898	Terrestrial.	habitat
1220899	Terrestrial.	habitat
1220900	Terrestrial.	habitat
1220901	Terrestrial.	habitat
1220910	Terrestrial.	habitat
1220911	Terrestrial.	habitat
1220912	Terrestrial.	habitat
1220914	Terrestrial.	habitat
1220915	Terrestrial.	habitat
1220916	Terrestrial.	habitat
1220918	Terrestrial.	habitat
1220919	Terrestrial.	habitat
1220920	Terrestrial.	habitat
1220921	Terrestrial.	habitat
1220923	Terrestrial.	habitat
1220924	Terrestrial.	habitat
1220925	Terrestrial.	habitat
1220926	Terrestrial.	habitat
1220927	Terrestrial.	habitat
1220928	Terrestrial.	habitat
1220929	Terrestrial.	habitat
1220930	Terrestrial.	habitat
1220931	Terrestrial.	habitat
1220932	Terrestrial.	habitat
1220933	Terrestrial.	habitat
1220934	Terrestrial.	habitat
1220935	Terrestrial.	habitat
1220936	Terrestrial.	habitat
1220937	Terrestrial.	habitat
1220938	Terrestrial.	habitat
1220939	Terrestrial.	habitat
1220940	Terrestrial.	habitat
1220941	Terrestrial.	habitat
1220942	Terrestrial.	habitat
1220943	Terrestrial.	habitat
1220944	Terrestrial.	habitat
1220945	Terrestrial.	habitat
1220946	Terrestrial.	habitat
1220947	Terrestrial.	habitat
1220948	Terrestrial.	habitat
1220949	Terrestrial.	habitat
1220950	Terrestrial.	habitat
1220951	Terrestrial.	habitat
1220952	Terrestrial.	habitat
1220953	Terrestrial.	habitat
1220954	Terrestrial.	habitat
1220955	Terrestrial.	habitat
1220956	Terrestrial.	habitat
1220957	Terrestrial.	habitat
1220958	Terrestrial.	habitat
1220959	Terrestrial.	habitat
1220960	Terrestrial.	habitat
1220961	Terrestrial.	habitat
1220962	Terrestrial.	habitat
1220963	Terrestrial.	habitat
1220964	Terrestrial.	habitat
1220965	Terrestrial.	habitat
1220966	Terrestrial.	habitat
1220967	Terrestrial.	habitat
1220968	Terrestrial.	habitat
1220969	Terrestrial.	habitat
1220970	Terrestrial.	habitat
1220971	Terrestrial.	habitat
1220972	Terrestrial.	habitat
1220973	Terrestrial.	habitat
1220974	Terrestrial.	habitat
1220975	Terrestrial.	habitat
1220976	Terrestrial.	habitat
1220977	Terrestrial.	habitat
1220978	Terrestrial.	habitat
1220979	Terrestrial.	habitat
1220980	Terrestrial.	habitat
1220981	Terrestrial.	habitat
1220982	Terrestrial.	habitat
1220983	Terrestrial.	habitat
1220984	Terrestrial.	habitat
1220985	Terrestrial.	habitat
1220986	Terrestrial.	habitat
1220987	Terrestrial.	habitat
1220988	Terrestrial.	habitat
1220989	Terrestrial.	habitat
1220990	Terrestrial.	habitat
1220991	Terrestrial.	habitat
1220992	Terrestrial.	habitat
1220993	Terrestrial.	habitat
1220994	Terrestrial.	habitat
1220995	Terrestrial.	habitat
1220996	Terrestrial.	habitat
1220997	Terrestrial.	habitat
1220998	Terrestrial.	habitat
1220999	Terrestrial.	habitat
1221000	Terrestrial.	habitat
1221001	Terrestrial.	habitat
1221003	Terrestrial.	habitat
1221004	Terrestrial.	habitat
1221005	Terrestrial.	habitat
1221006	Terrestrial.	habitat
1221007	Terrestrial.	habitat
1221008	Terrestrial.	habitat
1221013	Terrestrial.	habitat
1221014	Terrestrial.	habitat
1221020	Terrestrial.	habitat
1221021	Terrestrial.	habitat
1221022	Terrestrial.	habitat
1221023	Terrestrial.	habitat
1221024	Terrestrial.	habitat
1221025	Terrestrial.	habitat
1221026	Terrestrial.	habitat
1221027	Terrestrial.	habitat
1221028	Terrestrial.	habitat
1221029	Terrestrial.	habitat
1221030	Terrestrial.	habitat
1221031	Terrestrial.	habitat
1221033	Terrestrial.	habitat
1221034	Terrestrial.	habitat
1221035	Terrestrial.	habitat
1221036	Terrestrial.	habitat
1221037	Terrestrial.	habitat
1221038	Terrestrial.	habitat
1221039	Terrestrial.	habitat
1221040	Terrestrial.	habitat
1221041	Terrestrial.	habitat
1221042	Terrestrial.	habitat
1221043	Terrestrial.	habitat
1221044	Terrestrial.	habitat
1221049	Terrestrial.	habitat
1221050	Terrestrial.	habitat
1221051	Terrestrial.	habitat
1221052	Terrestrial.	habitat
1221053	Terrestrial.	habitat
1221054	Terrestrial.	habitat
1221055	Terrestrial.	habitat
1221056	Terrestrial.	habitat
1221057	Terrestrial.	habitat
1221058	Terrestrial.	habitat
1221059	Terrestrial.	habitat
1221060	Terrestrial.	habitat
1221061	Terrestrial.	habitat
1221062	Terrestrial.	habitat
1221063	Terrestrial.	habitat
1221064	Terrestrial.	habitat
1221065	Terrestrial.	habitat
1221066	Terrestrial.	habitat
1221067	Terrestrial.	habitat
1221068	Terrestrial.	habitat
1221069	Terrestrial.	habitat
1221070	Terrestrial.	habitat
1221071	Terrestrial.	habitat
1221072	Terrestrial.	habitat
1221073	Terrestrial.	habitat
1221074	Terrestrial.	habitat
1221075	Terrestrial.	habitat
1221076	Terrestrial.	habitat
1221077	Terrestrial.	habitat
1221078	Terrestrial.	habitat
1221079	Terrestrial.	habitat
1221080	Terrestrial.	habitat
1221081	Terrestrial.	habitat
1221082	Terrestrial.	habitat
1221090	Terrestrial.	habitat
1221091	Terrestrial.	habitat
1221092	Terrestrial.	habitat
1221093	Terrestrial.	habitat
1221094	Terrestrial.	habitat
1221095	Terrestrial.	habitat
1221096	Terrestrial.	habitat
1221097	Terrestrial.	habitat
1221098	Terrestrial.	habitat
1221099	Terrestrial.	habitat
1221100	Terrestrial.	habitat
1221101	Terrestrial.	habitat
1221102	Terrestrial.	habitat
1221104	Terrestrial.	habitat
1221105	Terrestrial.	habitat
1221106	Terrestrial.	habitat
1221107	Terrestrial.	habitat
1221108	Terrestrial.	habitat
1221109	Terrestrial.	habitat
1221110	Terrestrial.	habitat
1221111	Terrestrial.	habitat
1221112	Terrestrial.	habitat
1221113	Terrestrial.	habitat
1221114	Terrestrial.	habitat
1221115	Terrestrial.	habitat
1221116	Terrestrial.	habitat
1221117	Terrestrial.	habitat
1221118	Terrestrial.	habitat
1221119	Terrestrial.	habitat
1221120	Terrestrial.	habitat
1221121	Terrestrial.	habitat
1221122	Terrestrial.	habitat
1221123	Terrestrial.	habitat
1221124	Terrestrial.	habitat
1221125	Terrestrial.	habitat
1221142	Terrestrial.	habitat
1221144	Terrestrial.	habitat
1221148	Terrestrial.	habitat
1221153	Terrestrial.	habitat
1221154	Terrestrial.	habitat
1221157	Terrestrial.	habitat
1221158	Terrestrial.	habitat
1221159	Terrestrial.	habitat
1221160	Terrestrial.	habitat
1221161	Terrestrial.	habitat
1221162	Terrestrial.	habitat
1221163	Terrestrial.	habitat
1221166	Terrestrial.	habitat
1221167	Terrestrial.	habitat
1221171	Terrestrial.	habitat
1221172	Terrestrial.	habitat
1221173	Terrestrial.	habitat
1221174	Terrestrial.	habitat
1221175	Terrestrial.	habitat
1221184	Terrestrial.	habitat
1221185	Terrestrial.	habitat
1221186	Terrestrial.	habitat
1221187	Terrestrial.	habitat
1221189	Terrestrial.	habitat
1221190	Terrestrial.	habitat
1221191	Terrestrial.	habitat
1221192	Terrestrial.	habitat
1221193	Terrestrial.	habitat
1221195	Terrestrial.	habitat
1221197	Terrestrial.	habitat
1221199	Terrestrial.	habitat
1221200	Terrestrial.	habitat
1221201	Terrestrial.	habitat
1221202	Terrestrial.	habitat
1221203	Terrestrial.	habitat
1221204	Terrestrial.	habitat
1221205	Terrestrial.	habitat
1221206	Terrestrial.	habitat
1221207	Terrestrial.	habitat
1221208	Terrestrial.	habitat
1221209	Terrestrial.	habitat
1221210	Terrestrial.	habitat
1221223	Terrestrial.	habitat
1221224	Terrestrial.	habitat
1221225	Terrestrial.	habitat
1221226	Terrestrial.	habitat
1221227	Terrestrial.	habitat
1221228	Terrestrial.	habitat
1221229	Terrestrial.	habitat
1221230	Terrestrial.	habitat
1221233	Terrestrial.	habitat
1221234	Terrestrial.	habitat
1221235	Terrestrial.	habitat
1221236	Terrestrial.	habitat
1221237	Terrestrial.	habitat
1221238	Terrestrial.	habitat
1221239	Terrestrial.	habitat
1221242	Terrestrial.	habitat
1221243	Terrestrial.	habitat
1221245	Terrestrial.	habitat
1221246	Terrestrial.	habitat
1221247	Terrestrial.	habitat
1221248	Terrestrial.	habitat
1221249	Terrestrial.	habitat
1221250	Terrestrial.	habitat
1221251	Terrestrial.	habitat
1221252	Terrestrial.	habitat
1221253	Terrestrial.	habitat
1221254	Terrestrial.	habitat
1221255	Terrestrial.	habitat
1221256	Terrestrial.	habitat
1221257	Terrestrial.	habitat
1221258	Terrestrial.	habitat
1221259	Terrestrial.	habitat
1221261	Terrestrial.	habitat
1221262	Terrestrial.	habitat
1221263	Terrestrial.	habitat
1221266	Terrestrial.	habitat
1221340	Terrestrial.	habitat
1221345	Terrestrial.	habitat
1221346	Terrestrial.	habitat
1221347	Terrestrial.	habitat
1221348	Terrestrial.	habitat
1221349	Terrestrial.	habitat
1221350	Terrestrial.	habitat
1221351	Terrestrial.	habitat
1221352	Terrestrial.	habitat
1221353	Terrestrial.	habitat
1221354	Terrestrial.	habitat
1221355	Terrestrial.	habitat
1221356	Terrestrial.	habitat
1221357	Terrestrial.	habitat
1221358	Terrestrial.	habitat
1221359	Terrestrial.	habitat
1221360	Terrestrial.	habitat
1221361	Terrestrial.	habitat
1221362	Terrestrial.	habitat
1221363	Terrestrial.	habitat
1221366	Terrestrial.	habitat
1221367	Terrestrial.	habitat
1221368	Terrestrial.	habitat
1221369	Terrestrial.	habitat
1221371	Terrestrial.	habitat
1221372	Terrestrial.	habitat
1221373	Terrestrial.	habitat
1221374	Terrestrial.	habitat
1221375	Terrestrial.	habitat
1221376	Terrestrial.	habitat
1221377	Terrestrial.	habitat
1221378	Terrestrial.	habitat
1221379	Terrestrial.	habitat
1221381	Terrestrial.	habitat
1221382	Terrestrial.	habitat
1221383	Terrestrial.	habitat
1221384	Terrestrial.	habitat
1221385	Terrestrial.	habitat
1221386	Terrestrial.	habitat
1221404	Terrestrial.	habitat
1221405	Terrestrial.	habitat
1221406	Terrestrial.	habitat
1221407	Terrestrial.	habitat
1221408	Terrestrial.	habitat
1221409	Terrestrial.	habitat
1221411	Terrestrial.	habitat
1221412	Terrestrial.	habitat
1221413	Terrestrial.	habitat
1221414	Terrestrial.	habitat
1221415	Terrestrial.	habitat
1221416	Terrestrial.	habitat
1221417	Terrestrial.	habitat
1221418	Terrestrial.	habitat
1221419	Terrestrial.	habitat
1221420	Terrestrial.	habitat
1221421	Terrestrial.	habitat
1221422	Terrestrial.	habitat
1221423	Terrestrial.	habitat
1221424	Terrestrial.	habitat
1221425	Terrestrial.	habitat
1221426	Terrestrial.	habitat
1221427	Terrestrial.	habitat
1221428	Terrestrial.	habitat
1221429	Terrestrial.	habitat
1221430	Terrestrial.	habitat
1221431	Terrestrial.	habitat
1221432	Terrestrial.	habitat
1221433	Terrestrial.	habitat
1221434	Terrestrial.	habitat
1221435	Terrestrial.	habitat
1221436	Terrestrial.	habitat
1221438	Terrestrial.	habitat
1221439	Terrestrial.	habitat
1221440	Terrestrial.	habitat
1221443	Terrestrial.	habitat
1221444	Terrestrial.	habitat
1221445	Terrestrial.	habitat
1221446	Terrestrial.	habitat
1221449	Terrestrial.	habitat
1221450	Terrestrial.	habitat
1221451	Terrestrial.	habitat
1221453	Terrestrial.	habitat
1221458	Terrestrial.	habitat
1221459	Terrestrial.	habitat
1221460	Terrestrial.	habitat
1221461	Terrestrial.	habitat
1221468	Terrestrial.	habitat
1221470	Terrestrial.	habitat
1221480	Terrestrial.	habitat
1221481	Terrestrial.	habitat
1221482	Terrestrial.	habitat
1221483	Terrestrial.	habitat
1221484	Terrestrial.	habitat
1221485	Terrestrial.	habitat
1221487	Terrestrial.	habitat
1221500	Terrestrial.	habitat
1221501	Terrestrial.	habitat
1221502	Terrestrial.	habitat
1221503	Terrestrial.	habitat
1221504	Terrestrial.	habitat
1221505	Terrestrial.	habitat
1221506	Terrestrial.	habitat
1221507	Terrestrial.	habitat
1221508	Terrestrial.	habitat
1221509	Terrestrial.	habitat
1221510	Terrestrial.	habitat
1221511	Terrestrial.	habitat
1221512	Terrestrial.	habitat
1221513	Terrestrial.	habitat
1221514	Terrestrial.	habitat
1221515	Terrestrial.	habitat
1221543	Terrestrial.	habitat
1221544	Terrestrial.	habitat
1221545	Terrestrial.	habitat
1221547	Terrestrial.	habitat
1221548	Terrestrial.	habitat
1221549	Terrestrial.	habitat
1221550	Terrestrial.	habitat
1221551	Terrestrial.	habitat
1221552	Terrestrial.	habitat
1221555	Terrestrial.	habitat
1221556	Terrestrial.	habitat
1221557	Terrestrial.	habitat
1221560	Terrestrial.	habitat
1221561	Terrestrial.	habitat
1221562	Terrestrial.	habitat
1221563	Terrestrial.	habitat
1221564	Terrestrial.	habitat
1221565	Terrestrial.	habitat
1221566	Terrestrial.	habitat
1221567	Terrestrial.	habitat
1221568	Terrestrial.	habitat
1221569	Terrestrial.	habitat
1221570	Terrestrial.	habitat
1221571	Terrestrial.	habitat
1221574	Terrestrial.	habitat
1221575	Terrestrial.	habitat
1221576	Terrestrial.	habitat
1221577	Terrestrial.	habitat
1221582	Terrestrial.	habitat
1221583	Terrestrial.	habitat
1221584	Terrestrial.	habitat
1221585	Terrestrial.	habitat
1221593	Terrestrial.	habitat
1221594	Terrestrial.	habitat
1221595	Terrestrial.	habitat
1221608	Terrestrial.	habitat
1221609	Terrestrial.	habitat
1221613	Terrestrial.	habitat
1221614	Terrestrial.	habitat
1221618	Terrestrial.	habitat
1221619	Terrestrial.	habitat
1221620	Terrestrial.	habitat
1221621	Terrestrial.	habitat
1221622	Terrestrial.	habitat
1221623	Terrestrial.	habitat
1221624	Terrestrial.	habitat
1221625	Terrestrial.	habitat
1221626	Terrestrial.	habitat
1221627	Terrestrial.	habitat
1221628	Terrestrial.	habitat
