id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1172113	typeGenus	Ross. 2001. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 3. The Embiidae of the Americas (Order Embiidina). Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 150:i-v, 1-86	Scelembiinae Ross, 2001								
1172161	typeGenus	Miller & Edgerly. 2012. In Miller, Hayashi, Whiting, Svenson & Edgerly. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):561	Ptilocerembiidae Miller & Edgerly, 2012								
1172166	typeGenus	Krauss. 1911. Monographie der Embien. Zoologica 60:1-78	Teratembiidae Krauss, 1911								
1172213	typeGenus	Davis. 1940. Family Classification of the Order Embioptera. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):677-682	Oligembiidae Davis, 1940								
1172223	typeGenus	Enderlein. 1909. Die Klassifikation der Embiidinen, nebst morphologischen und physiologischen Bemerkungen, besonders über das Spinnen derselben. Zoologischer Anzeiger (Zool. Anz.) 35:166-191	Oligotomidae Enderlein, 1909								
1172290	typeGenus	Davis. 1940. Family Classification of the Order Embioptera. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):677-682	Notoligotomidae Davis, 1940								
1172295	typeGenus	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:1-15	†Burmitembiinae Engel & Grimaldi, 2006								
1172298	typeGenus	Navás. 1917. Néuroptères de l'Indo-Chine. Insecta Rennes 7:8-17	Embonychidae Navás, 1917								
1172302	typeGenus	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:1-15	†Sorellembiidae Engel & Grimaldi, 2006								
1172322	typeGenus	Ross. 2001. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 3. The Embiidae of the Americas (Order Embiidina). Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 150:i-v, 1-86	Archembiinae Ross, 2001								
1172323	typeGenus	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 4. Andesembiidae, a new Andean family of Embiidina. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 153:i-iv, 1-13	Andesembiidae Ross, 2003								
1230195	typeGenus	Gorochov. 2011. A new, enigmatic family for a new genus and species of Polyneoptera from the Upper Permian of Russia. ZooKeys 130:131-136	†Alexarasniidae Gorochov, 2011								
1171738	typeSpecies	Ross. 2006. Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(27):786	Paedembia afghanica Ross, 2006								
1171740	typeSpecies	Gorochov & Anisyutkin. 2006. A new genus and species of paedembiidae from Turkmenistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(28):795	Badkhyzembia krivokhatskyi Gorochov & Anisyutkin, 2006								
1171746	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:35	Pogonembia motaguae Ross, 2003								
1171751	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:13	Phallosembia andina Ross, 2003								
1171753	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:9	Ectyphocerca aureata Ross, 2003								
1171755	typeSpecies	Ross. 1940. A new genus of Embioptera from the West Indies. Pan-Pacific Entomologist (Pan-Pacific Ent.) 16:89	Oligotoma hospes Myers, 1928								
1171764	typeSpecies	Ross. 1972. New South American Embioptera. Studies on the Neotropical Fauna (Stud. Neotrop. Fauna) 7:140	Stenembia perenensis Ross, 1972								
1171769	typeSpecies	Krauss. 1911. Monographie der Embien. Zoologica 60:19	Embia texana Melander, 1902								
1171771	typeSpecies	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):346	Anisembia sini Chamberlin, 1923								
1171783	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:32	Exochosembia cavagnaroi Ross, 2003								
1171787	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:438	Mesembia aequalis Ross, 1944								
1171793	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:171-191	Saussurella ruficollis Davis, 1939								
1171801	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:40	Scolembia celata Ross, 2003								
1171805	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:43	Aporembia sturmi Ross, 2003								
1171808	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:45	Chorisembia howdeni Ross, 2003								
1171811	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:47	Platyembia tessellata Ross, 2003								
1171814	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:50	Cryptembia amazonica Ross, 2003								
1171827	typeSpecies	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:41	Pelorembia tumidiceps Ross, 1984								
1171829	typeSpecies	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):401-504	Schizembia grandis Ross, 1944								
1171836	typeSpecies	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):656	Anisembia (Chelicerca) davisi Ross, 1940								
1171837	typeSpecies	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):449	Chelicerca (Protochelicerca) dampfi Ross, 1944								
1171881	typeSpecies	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):659	Anisembia (Dactylocerca) rubra Ross, 1940								
1171893	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:59	Brasilembia beckeri Ross, 2003								
1171896	typeSpecies	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):417	Microembia rugosifrons Ross, 1944								
1171900	typeSpecies	Ross. 1963. The families of Australian Embioptera, with descriptions of a new family, genus and species. Wasmann Journal of Biology (Wasmann J. Biol.) 21:130	Australembia incompta Ross, 1963								
1171934	typeSpecies	Sundevall. 1847. Condylopalma agilis larven till en okänd art af Forficulina. Forhandlinger ved de Skandinaviske naturforskeres fjerde møde i Christiana den 11-18 juli 1844, Chr. Gröndahl, Christiana 255 pp.	Condylopalma agilis Sundevall, 1847								
1171937	typeSpecies	Huang & Nel. 2009. Oldest webspinners from the Middle Jurassic of Inner Mongolia, China (Insecta: Embiodea). Zoological Journal of the Linnean Society 156:890	Sinembia rossi Huang & Nel, 2009								
1171939	typeSpecies	Huang & Nel. 2009. Oldest webspinners from the Middle Jurassic of Inner Mongolia, China (Insecta: Embiodea). Zoological Journal of the Linnean Society 156:892	Juraembia ningchengensis Huang & Nel, 2009								
1171942	typeSpecies	Enderlein. 1912. Embiiden. Catalogue systématique et Descriptif des collections Zoologiques du Baron Edmond de Selys Longchamp (Collect. Selys Cat.) 3	Antipaluria aequicercata Enderlein, 1912								
1171950	typeSpecies	Ross. 1987. Studies on the insect order Embiidina: a revision of the family Clothodidae. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 4 45(2):27	Chromatoclothoda elegantula Ross, 1987								
1171958	typeSpecies	Enderlein. 1909. Die Klassifikation der Embiidinen, nebst morphologischen und physiologischen Bemerkungen, besonders über das Spinnen derselben. Zoologischer Anzeiger (Zool. Anz.) 35:1	Embia nobilis Gerstaecker, 1888								
1171963	typeSpecies	Ross. 1957. The Embioptera of California. Bulletin of the California Insect Survey (Bull. Calif. Ins. Surv.) 6(3):482	Dictyoploca cercocyrta Krauss, 1911								
1171964	typeSpecies	Krauss. 1911. Monographie der Embien. Zoologica 60:482	Dictyoploca cercocyrta Krauss, 1911								
1171968	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. Part VI. Three new Asiatic genera related to Embia Latreille. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:474	Metembia ferox Davis, 1939								
1171971	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. Part VI. Three new Asiatic genera related to Embia Latreille. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:476	Pseudembia paradoxa Davis, 1939								
1171978	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:30	Embia (Dihybocercus) berlandi Navás, 1922								
1171979	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. XI-XIV. Part XI: a new genus from the Congo. Part XII: the genus Haploembia Verhoeff. Part XIII: a new west African genus. Part XIV: the identity of Embia ruficollis de Saussure and of Oligotoma venosa Banks. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:30	Embia (Dihybocercus) berlandi Navás, 1922								
1171982	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. Part VI. Three new Asiatic genera related to Embia Latreille. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:134	Dihybocercus spinosus Navás, 1931								
1171984	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. XI-XIV. Part XI: a new genus from the Congo. Part XII: the genus Haploembia Verhoeff. Part XIII: a new west African genus. Part XIV: the identity of Embia ruficollis de Saussure and of Oligotoma venosa Banks. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:559	Dinembia ferruginea Davis, 1939								
1171986	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:449	Embia (Rhagadochir) apicata Silvestri, 1921								
1171989	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:108	Embia lunaris Navás, 1926								
1171991	typeSpecies	Stefani. 1953. Nuovi Embiotteri della Sardegna. Boll. Soc. ent. ital 83:93	Cleomia guareschii Stefani, 1953								
1171993	typeSpecies	Ross. 1960. Parthenogenetic African Embioptera. Wasmann Journal of Biology (Wasmann J. Biol.) 18:299	Parthenembia reclusa Ross, 1960								
1171998	typeSpecies	Navás. 1916. Neuropteros nuevos o poco conocidos (Septima serie). Memorias de la Real Academia de Ciencias y Artes de Barcelona (Mem. Acad. Barcelona) 3 12:239	Enveja bequaerti Navás, 1916								
1172000	typeSpecies	Latreille. 1829. Suite et fin des insectes. Le règne animal distribué d'après son organisation: pour servir de base a l'histoire naturelle des animaux et d'introduction a l'anatomie comparee Par m. le baron Cuvier, Chez Deterville, Paris 5:372	Embia (Embia) savignii Westwood, 1837								
1172036	typeSpecies	Enderlein. 1909. Die Klassifikation der Embiidinen, nebst morphologischen und physiologischen Bemerkungen, besonders über das Spinnen derselben. Zoologischer Anzeiger (Zool. Anz.) 35:434	Embia ramburi Rimsky-Korsakow, 1905								
1172047	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:152	Embia xanthocera Navás, 1930								
1172058	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:16	Oligotoma sulcata Navás, 1923								
1172059	typeSpecies	Ross. 2006. The insect order Embiidina of northeastern Africa and the Red Sea region. Fauna of Arabia 22:307	Acrosembia lichenophila Ross, 2006								
1172062	typeSpecies	Krauss. 1911. Monographie der Embien. Zoologica 60:1-78	Leptembia hamifera Krauss, 1911								
1172065	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. Part VI. Three new Asiatic genera related to Embia Latreille. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:150	Oligotoma valida Hagen, 1885								
1172078	typeSpecies	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):576	Oedembia dilatamenta Ross, 2007								
1172081	typeSpecies	Enderlein. 1909. Die Klassifikation der Embiidinen, nebst morphologischen und physiologischen Bemerkungen, besonders über das Spinnen derselben. Zoologischer Anzeiger (Zool. Anz.) 35:177	Donaconethis abyssinica Enderlein, 1909								
1172086	typeSpecies	Enderlein. 1912. Embiiden. Catalogue systématique et Descriptif des collections Zoologiques du Baron Edmond de Selys Longchamp (Collect. Selys Cat.) 3:181	Embia vossleri Enderlein, 1909								
1172092	typeSpecies	Ross. 1960. Parthenogenetic African Embioptera. Wasmann Journal of Biology (Wasmann J. Biol.) 18:49	Rhagadochir malkini Ross, 1952								
1172093	typeSpecies	Szumik. 2004. Phylogenetic systematics of Archembiidae (Embiidina, Insecta). Systematic Entomology 29(2):16	Archembia arida Ross, 2001								
1172095	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XVII: a new neotropical genus previously confused with Embia Latreille. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:344-352	Olyntha brasiliensis Gray, 1832								
1172097	typeSpecies	Gray. 1832. In Cuvier & Griffith. The animal kingdom arranged in conformity with its organization, by the Baron Cuvier with additional descriptions of all the species hitherto named, and of many not before noticed, by Edward Griffith and others, G. B. Whittaker, London	Olyntha brasiliensis Gray, 1832								
1172099	typeSpecies	Ross. 2001. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 3. The Embiidae of the Americas (Order Embiidina). Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 150:64	Argocercembia guyana Ross, 2001								
1172101	typeSpecies	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):401-504	Neorhagadochir inflata Ross, 1944								
1172103	typeSpecies	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:8	Brachypterembia moreliensis Ross, 1984								
1172105	typeSpecies	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:380	Embia salvini McLachlan, 1877								
1172107	typeSpecies	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:11	Conicercembia tepicensis Ross, 1984								
1172109	typeSpecies	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:16	Pachylembia chapalae Ross, 1984								
1172114	typeSpecies	Ross. 2001. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 3. The Embiidae of the Americas (Order Embiidina). Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 150:29	Xiphosembia amapae Ross, 2001								
1172116	typeSpecies	Davis. 1940. Taxonomic notes on the order Embioptera. XV. The genus Rhagadochir Enderlein, and genera convergent to it. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 65:293	Embia trinitatis Saussure, 1896								
1172135	typeSpecies	Ross. 2001. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 3. The Embiidae of the Americas (Order Embiidina). Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 150:i-v, 1-86	Dolonembia tapirapae Ross, 2001								
1172142	typeSpecies	Ross. 2001. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 3. The Embiidae of the Americas (Order Embiidina). Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 150:i-v, 1-86	Embia wagneri Navás, 1923								
1172162	typeSpecies	Friederichs. 1923. Ökologische Beobachtungen über Embiidinen. Capita Zoologica 2:24	Ptilocerembia roepkei Friederichs, 1923								
1172167	typeSpecies	Davis. 1939. Taxonomic notes on the order Embioptera. II. A new neotropical genus of Embioptera. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:142	Oligotoma hubbardi Hagen, 1885								
1172196	typeSpecies	Friederichs. 1934. Das Gemeinschaftsleben der Embiiden und Näheres zur Kenntnis der Arten. Archiv für Naturgeschichte 3:405-444	Diradius pusillus Friederichs, 1934								
1172197	typeSpecies	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):477	Oligembia (Dilobocerca) lobata Ross, 1944								
1172214	typeSpecies	Krauss. 1911. Monographie der Embien. Zoologica 60:33	Teratembia geniculata Krauss, 1911								
1172215	typeSpecies	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):401-504	Oligembia banksi Davis, 1939								
1172220	typeSpecies	Ross. 1952. The Embioptera of Angola. Publicacoes Culturais Companhia de Diamantes de Angola 14:50	Paroligembia angolica Ross, 1952								
1172224	typeSpecies	Westwood. 1837. Characters of Embia, a Genus of Insects allied to the White Ants (Termites); with Descriptions of the Species of which it is composed. Transactions of the Linnean Society of London (Trans. Linn. Soc. Lond.) 17:373	Embia (Oligotoma) saundersii Westwood, 1837								
1172261	typeSpecies	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):580	Eosembia nepalica Ross, 2007								
1172274	typeSpecies	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):595	Bulbosembia thailandica Ross, 2007								
1172276	typeSpecies	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):597	Lobosembia mandibulata Ross, 2007								
1172278	typeSpecies	Krauss. 1911. Monographie der Embien. Zoologica 60:48	Aposthonia vosseleri Krauss, 1911								
1172285	typeSpecies	Verhoeff. 1904. Zur Vergleichenden Morphologie und Systematik der Embiiden, zugleich 3. Beitrag zur Kenntnis des Thorax der Insekten. Nova Acta Abhandlungen der Kaiserlichen Leopoldinisch-Carolinischen Deutschen Akademie der Naturforscher (Nova Acta Acad. Leop. Carol.) 82(2):313	Embia solieri Rambur, 1842								
1172286	typeSpecies	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):664	Gynembia tarsalis Ross, 1940								
1172292	typeSpecies	Davis. 1936. Studies in Australian Embioptera. Part I. Systematics. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 61:229-253, 7 figs.	Oligotoma hardyi Friederichs, 1914								
1172303	typeSpecies	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:5	Sorellembia estherae Engel & Grimaldi, 2006								
1172306	typeSpecies	Enderlein. 1909. Die Klassifikation der Embiidinen, nebst morphologischen und physiologischen Bemerkungen, besonders über das Spinnen derselben. Zoologischer Anzeiger (Zool. Anz.) 35:189	Calamoclostes albistriolatus Enderlein, 1909								
1172313	typeSpecies	Ross. 1971. A new Neotropical genus and species of Embioptera. Wasmann Journal of Biology (Wasmann J. Biol.) 29:30, 33	Archembia lacombea Ross, 1971								
1172324	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 4. Andesembiidae, a new Andean family of Embiidina. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 153:3	Andesembia cuencae Ross, 2003								
1172331	typeSpecies	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 4. Andesembiidae, a new Andean family of Embiidina. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 153:12	Bryonembia amplialata Ross, 2003								
1207767	typeSpecies	Engel & Grimaldi. 2011. In Engel, Grimaldi, Singh & Nascimbene. Webspinners in Early Eocene amber from western India (Insecta, Embiodea). ZooKeys 148:200	Kumarembia hurleyi Engel & Grimaldi, 2011								
1221869	typeSpecies	Poolprasert. 2014. Dachtylembia, a new genus in the family Teratembiidae (Embioptera) from Thailand. Zootaxa 3779(4):458	Dachtylembia siamensis Poolprasert, 2014								
1230196	typeSpecies	Gorochov. 2011. A new, enigmatic family for a new genus and species of Polyneoptera from the Upper Permian of Russia. ZooKeys 130:134	Alexarasnia rossica Gorochov, 2011								
1230243	typeSpecies	Shcherbakov. 2015. Permian and Triassic ancestors of webspinners (Embiodea). Russian Entomological Journal 24(3):189	Nikolembia kuznezovi Shcherbakov, 2015								
1230246	typeSpecies	Shcherbakov. 2015. Permian and Triassic ancestors of webspinners (Embiodea). Russian Entomological Journal 24(3):190	Nestorembia novojilovi Shcherbakov, 2015								
