id	bibliographicCitation	title	creator	date	source	type
1171535	Popov. 1985. In Rasnitsyn [Ed.]. The Jurassic Insects of Siberia and Mongolia. Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia  . Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR) 211:28-47	Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia	Popov	1985	Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR)	original
1171536	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1	New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha)	Popov	1993	Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.)	original
1171536	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1960	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171537	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1955	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	original
1171538	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171538	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1953-1961	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171539	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171540	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171541	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171541	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1959	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171542	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171542	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1959	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171543	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171543	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1959	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171544	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171545	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171545	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1959	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171546	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171546	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1960	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171547	Popov. 1982. Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia. Paleontologicheski Zhurnal (Paleontol. Zhurn.) 2:80-95	Early Jurassic hemipterans of the genus Olgamartynovia (Hemiptera, Progonocimicidae) from the Middle Asia	Popov	1982	Paleontologicheski Zhurnal (Paleontol. Zhurn.)	original
1171547	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1960	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171548	Popov. 1985. In Rasnitsyn [Ed.]. The Jurassic Insects of Siberia and Mongolia. Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia  . Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR) 211:28-47	Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia	Popov	1985	Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR)	original
1171548	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1959	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171549	Popov. 1985. In Rasnitsyn [Ed.]. The Jurassic Insects of Siberia and Mongolia. Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia  . Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR) 211:28-47	Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia	Popov	1985	Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR)	original
1171550	Hong. 1983. Middle Jurassic Fossil Insects in North China, Geological Publishing House, Beijing 223 pp.	Middle Jurassic Fossil Insects in North China	Hong	1983	Middle Jurassic Fossil Insects in North China, Geological Publishing House, Beijing	original
1171550	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1959	Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha	Wang, Szwedo & Zhang	2009	Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.)	combination
1171551	Breddin. 1897. In Michaelsen [Ed.]. Hemipteren. Ergebnisse der Hamburger magalhaensischen Sammelreise, 1892/93, 2., L. Friederichsen & Co., Hamburg, Germany 10	Hemipteren	Breddin	1897	Ergebnisse der Hamburger magalhaensischen Sammelreise, 1892/93, 2., L. Friederichsen & Co., Hamburg, Germany	publication
1171552	Popov & Shcherbakov. 1991. Mesozoic Peloridioidea and their ancestors (Insecta: Hemiptera, Coleorrhyncha). Geologica et Palaeontologica (Geol. Palaeont.) 25:231	Mesozoic Peloridioidea and their ancestors (Insecta: Hemiptera, Coleorrhyncha)	Popov & Shcherbakov	1991	Geologica et Palaeontologica (Geol. Palaeont.)	publication
1171553	Popov & Shcherbakov. 1991. Mesozoic Peloridioidea and their ancestors (Insecta: Hemiptera, Coleorrhyncha). Geologica et Palaeontologica (Geol. Palaeont.) 25:231	Mesozoic Peloridioidea and their ancestors (Insecta: Hemiptera, Coleorrhyncha)	Popov & Shcherbakov	1991	Geologica et Palaeontologica (Geol. Palaeont.)	original
1171553	Heads. 2008. A new species of Yuripopovia (Coleorrhyncha: Progonocimicidae) from the Early Cretaceous of the Isle of Wight. British Journal of Entomology & Natural History (Br. J. Ent. Nat. Hist.) 21:247-249	A new species of Yuripopovia (Coleorrhyncha: Progonocimicidae) from the Early Cretaceous of the Isle of Wight	Heads	2008	British Journal of Entomology & Natural History (Br. J. Ent. Nat. Hist.)	publication
1171554	Popov & Shcherbakov. 1991. Mesozoic Peloridioidea and their ancestors (Insecta: Hemiptera, Coleorrhyncha). Geologica et Palaeontologica (Geol. Palaeont.) 25:231	Mesozoic Peloridioidea and their ancestors (Insecta: Hemiptera, Coleorrhyncha)	Popov & Shcherbakov	1991	Geologica et Palaeontologica (Geol. Palaeont.)	publication
1171555	Popov. 1985. In Rasnitsyn [Ed.]. The Jurassic Insects of Siberia and Mongolia. Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia  . Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR) 211:28	Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia	Popov	1985	Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR)	publication
1171556	Martynov. 1926. Jurassic fossil insects from Turkestan. 6. Homoptera and Psocoptera. Bulletin de l'Académie des Sciences de l'URSS (Bull. Acad. Sci. USSR) 1926:1356	Jurassic fossil insects from Turkestan. 6. Homoptera and Psocoptera	Martynov	1926	Bulletin de l'Académie des Sciences de l'URSS (Bull. Acad. Sci. USSR)	original
1171557	Martynov. 1926. Jurassic fossil insects from Turkestan. 6. Homoptera and Psocoptera. Bulletin de l'Académie des Sciences de l'URSS (Bull. Acad. Sci. USSR) 1926:1356	Jurassic fossil insects from Turkestan. 6. Homoptera and Psocoptera	Martynov	1926	Bulletin de l'Académie des Sciences de l'URSS (Bull. Acad. Sci. USSR)	original
1171558	Popov. 1985. In Rasnitsyn [Ed.]. The Jurassic Insects of Siberia and Mongolia. Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia  . Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR) 211:28	Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia	Popov	1985	Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR)	publication
1171559	Breddin. 1897. In Michaelsen [Ed.]. Hemipteren. Ergebnisse der Hamburger magalhaensischen Sammelreise, 1892/93, 2., L. Friederichsen & Co., Hamburg, Germany 10	Hemipteren	Breddin	1897	Ergebnisse der Hamburger magalhaensischen Sammelreise, 1892/93, 2., L. Friederichsen & Co., Hamburg, Germany	publication
1171559	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171559	Szwedo. 2011. The Coleorrhyncha (Insecta: Hemiptera) of the European Jurassic, with a description of a new genus from the Toarcian of Luxembourg. Volumina Jurassica 9:4	The Coleorrhyncha (Insecta: Hemiptera) of the European Jurassic, with a description of a new genus from the Toarcian of Luxembourg	Szwedo	2011	Volumina Jurassica	publication
1171560	Bergroth. 1924. A new genus of Peloridiidae from New Zealand. Entomologist’s monthly Magazine 60:180	A new genus of Peloridiidae from New Zealand	Bergroth	1924	Entomologist’s monthly Magazine	original
1171560	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):222	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171561	Bergroth. 1924. A new genus of Peloridiidae from New Zealand. Entomologist’s monthly Magazine 60:180	A new genus of Peloridiidae from New Zealand	Bergroth	1924	Entomologist’s monthly Magazine	original
1171561	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):222	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171562	Evans. 1982. A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta). Records of the Australian Museum 34(5):386	A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta)	Evans	1982	Records of the Australian Museum	original
1171562	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):224	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171563	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):185	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171564	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):186	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171565	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):200	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171566	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):202	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171567	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):220	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171568	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):220	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171569	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):221	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171570	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:83	A new species of Peloridiidae from North Queensland	Evans	1972	Proceedings of the Royal Society of Queensland	original
1171570	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):221	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	combination
1171571	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:83	A new species of Peloridiidae from North Queensland	Evans	1972	Proceedings of the Royal Society of Queensland	original
1171571	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):188	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171572	Evans. 1982. A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta). Records of the Australian Museum 34(5):391	A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta)	Evans	1982	Records of the Australian Museum	original
1171572	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):188	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171573	China. 1962. South American Peloridiidae (Hemiptera-Homoptera: Coleorrhyncha). Transactions of the Royal entomological Society of London 114(5):156	South American Peloridiidae (Hemiptera-Homoptera: Coleorrhyncha)	China	1962	Transactions of the Royal entomological Society of London	original
1171573	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):188	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171574	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):188	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171575	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):190	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171576	Hacker. 1932. A new species of Peloridiidae from Queensland. Queensland agricultural Journal 38:262	A new species of Peloridiidae from Queensland	Hacker	1932	Queensland agricultural Journal	original
1171576	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):190	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	combination
1171577	Evans. 1959. The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha). Records of the Australian Museum 25(3):61	The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha)	Evans	1959	Records of the Australian Museum	original
1171577	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):192	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171578	Evans. 1937. A new species of Peloridiidae (Hemiptera, Homoptera) from Tasmania. Proceedings of the Royal entomological Society of London B 6:107	A new species of Peloridiidae (Hemiptera, Homoptera) from Tasmania	Evans	1937	Proceedings of the Royal entomological Society of London	original
1171578	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):192	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	combination
1171579	China. 1924. A new genus of Peloridiidae (Hemiptera) from Tasmania. Entomologist’s monthly Magazine 60:199	A new genus of Peloridiidae (Hemiptera) from Tasmania	China	1924	Entomologist’s monthly Magazine	original
1171579	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):193	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171579	Wakelin & Lariviere. 2014. First New Zealand record of the Australian species Hemiodoecus leai China, 1924 (Hemiptera: Peloridiidae); a hitchhiker on moss. Zootaxa 3884(1):95-100	First New Zealand record of the Australian species Hemiodoecus leai China, 1924 (Hemiptera: Peloridiidae); a hitchhiker on moss	Wakelin & Lariviere	2014	Zootaxa	publication
1171580	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):194	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171581	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):196	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	original
1171582	China. 1924. A new genus of Peloridiidae (Hemiptera) from Tasmania. Entomologist’s monthly Magazine 60:200	A new genus of Peloridiidae (Hemiptera) from Tasmania	China	1924	Entomologist’s monthly Magazine	original
1171582	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):196	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171582	Wakelin & Lariviere. 2014. First New Zealand record of the Australian species Hemiodoecus leai China, 1924 (Hemiptera: Peloridiidae); a hitchhiker on moss. Zootaxa 3884(1):95-100	First New Zealand record of the Australian species Hemiodoecus leai China, 1924 (Hemiptera: Peloridiidae); a hitchhiker on moss	Wakelin & Lariviere	2014	Zootaxa	publication
1171583	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:85	A new species of Peloridiidae from North Queensland	Evans	1972	Proceedings of the Royal Society of Queensland	original
1171583	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):198	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171584	Evans. 1936. A new species of Peloridiidae (Hemiptera; Homoptera) from Victoria. Memoirs of the National Museum of Victoria 9:103	A new species of Peloridiidae (Hemiptera; Homoptera) from Victoria	Evans	1936	Memoirs of the National Museum of Victoria	original
1171584	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:85	A new species of Peloridiidae from North Queensland	Evans	1972	Proceedings of the Royal Society of Queensland	combination
1171584	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):198	Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha)	Burckhardt	2009	Deutsche Entomologische Zeitschrift	publication
1171585	Evans. 1959. The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha). Records of the Australian Museum 25(3):58	The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha)	Evans	1959	Records of the Australian Museum	original
