id	locationID	locality
1184358	TDWG:NTA	Northern Territory
1184359	TDWG:NTA	Northern Territory
1184480	TDWG:NTA	Northern Territory
1184487	TDWG:NTA	Northern Territory
1184692	TDWG:ECU	Ecuador
1184692	TDWG:PER	Peru
1184692	TDWG:AGE	Argentina Northeast
1184692	TDWG:84	Brazil
1184730	TDWG:84	Brazil
1184730	TDWG:AGE	Argentina Northeast
1184730	TDWG:PER	Peru
1184730	TDWG:ECU	Ecuador
1184731	TDWG:ECU	Ecuador
1184731	TDWG:PER	Peru
1184732	TDWG:PER	Peru
1184733	TDWG:ECU	Ecuador
1184772	TDWG:AGE	Argentina Northeast
1184772	TDWG:84	Brazil
1184777	TDWG:84	Brazil
1184778	TDWG:AGE	Argentina Northeast
1184821	TDWG:84	Brazil
1184821	TDWG:ECU	Ecuador
1184821	TDWG:VEN	Venezuela
1184822	TDWG:ECU	Ecuador
1184822	TDWG:VEN	Venezuela
1184822	TDWG:84	Brazil
1184841	TDWG:84	Brazil
1184841	TDWG:ECU	Ecuador
1184869	TDWG:VEN	Venezuela
1184895	TDWG:PER	Peru
1184895	TDWG:ECU	Ecuador
1184895	TDWG:84	Brazil
1184895	TDWG:85	Southern South America
1184895	TDWG:80	Central America
1184895	TDWG:81	Caribbean
1184895	TDWG:82	Northern South America
1184978	TDWG:85	Southern South America
1184978	TDWG:80	Central America
1184978	TDWG:81	Caribbean
1184978	TDWG:82	Northern South America
1184978	TDWG:84	Brazil
1184978	TDWG:ECU	Ecuador
1184978	TDWG:PER	Peru
1184979	TDWG:FRG	French Guiana
1184980	TDWG:FRG	French Guiana
1185007	TDWG:ECU	Ecuador
1185008	TDWG:PER	Peru
1185009	TDWG:PER	Peru
1185009	TDWG:ECU	Ecuador
1185009	TDWG:80	Central America
1185009	TDWG:81	Caribbean
1185009	TDWG:82	Northern South America
1185009	TDWG:84	Brazil
1185009	TDWG:85	Southern South America
1185036	TDWG:84	Brazil
1185045	TDWG:84	Brazil
1185078	TDWG:84	Brazil
1185133	TDWG:2	Africa
1185133	TDWG:IND	India
1185170	TDWG:IND	India
1185170	TDWG:2	Africa
1185171	TDWG:2	Africa
1185171	TDWG:IND	India
1185172	TDWG:MDG	Madagascar
1185179	TDWG:MDG	Madagascar
1185180	TDWG:MDG	Madagascar
1185181	TDWG:IND	India
1185182	TDWG:IND	India
1185211	TDWG:COM	Comoros
1185240	TDWG:COM	Comoros
1185339	TDWG:29	Western Indian Ocean
1185382	TDWG:2	Africa
1185383	TDWG:2	Africa
1185436	TDWG:2	Africa
1185474	TDWG:82	Northern South America
1185474	TDWG:84	Brazil
1185474	TDWG:ECU	Ecuador
1185474	TDWG:PER	Peru
1185475	TDWG:PER	Peru
1185475	TDWG:ECU	Ecuador
1185475	TDWG:82	Northern South America
1185475	TDWG:84	Brazil
1185476	TDWG:82	Northern South America
1185476	TDWG:84	Brazil
1185476	TDWG:ECU	Ecuador
1185476	TDWG:PER	Peru
1185477	TDWG:82	Northern South America
1185483	TDWG:FRG	French Guiana
1185491	TDWG:82	Northern South America
1185521	TDWG:84	Brazil
1185524	TDWG:84	Brazil
1185529	TDWG:PER	Peru
1185529	TDWG:ECU	Ecuador
1185530	TDWG:PER	Peru
1185531	TDWG:ECU	Ecuador
1185532	TDWG:PER	Peru
1185533	TDWG:FRG	French Guiana
1185533	TDWG:84	Brazil
1185534	TDWG:84	Brazil
1185535	TDWG:FRG	French Guiana
1185536	TDWG:FRG	French Guiana
1185602	TDWG:FRG	French Guiana
1185603	TDWG:FRG	French Guiana
1185604	TDWG:FRG	French Guiana
1185605	TDWG:FRG	French Guiana
1185608	TDWG:CLM	Colombia
1185608	TDWG:4	Asia-Tropical
1185609	TDWG:CBD	Cambodia
1185612	TDWG:CBD	Cambodia
1185627	TDWG:CBD	Cambodia
1185700	TDWG:CLM	Colombia
1185701	TDWG:CLM	Colombia
1185708	TDWG:CLM	Colombia
1185720	TDWG:CLM	Colombia
1185810	TDWG:4	Asia-Tropical
1185811	TDWG:4	Asia-Tropical
1185828	TDWG:4	Asia-Tropical
1185832	TDWG:4	Asia-Tropical
1185912	TDWG:2	Africa
1185913	TDWG:2	Africa
1185973	TDWG:2	Africa
1185996	TDWG:4	Asia-Tropical
1185996	TDWG:MOZ	Mozambique
1185996	TDWG:YEM	Yemen
1185996	TDWG:KEN	Kenya
1185996	TDWG:CON	Congo
1185997	TDWG:CON	Congo
1185997	TDWG:KEN	Kenya
1185997	TDWG:YEM	Yemen
1185997	TDWG:MOZ	Mozambique
1185997	TDWG:4	Asia-Tropical
1186000	TDWG:4	Asia-Tropical
1186000	TDWG:MOZ	Mozambique
1186000	TDWG:YEM	Yemen
1186000	TDWG:KEN	Kenya
1186000	TDWG:CON	Congo
1186001	TDWG:CON	Congo
1186001	TDWG:KEN	Kenya
1186001	TDWG:YEM	Yemen
1186001	TDWG:MOZ	Mozambique
1186001	TDWG:4	Asia-Tropical
1186002	TDWG:MOZ	Mozambique
1186003	TDWG:YEM	Yemen
1186007	TDWG:KEN	Kenya
1186008	TDWG:KEN	Kenya
1186009	TDWG:SUM	Sumatera
1186010	TDWG:4	Asia-Tropical
1186011	TDWG:4	Asia-Tropical
1186012	TDWG:4	Asia-Tropical
1186155	TDWG:CLM	Colombia
1186173	TDWG:CLM	Colombia
1186174	TDWG:CLM	Colombia
1186177	TDWG:CLM	Colombia
1199196	TDWG:84	Brazil
1203976	TDWG:1	Europe
1203978	TDWG:1	Europe
1204094	TDWG:BOR	Borneo
1207908	TDWG:ANG	Angola
1207908	TDWG:MLW	Malawi
1207908	TDWG:NAM	Namibia
1207909	TDWG:NAM	Namibia
1207910	TDWG:MLW	Malawi
1207916	TDWG:ANG	Angola
1207917	TDWG:ANG	Angola
1207918	TDWG:ANG	Angola
1207920	TDWG:MOR	Morocco
1207921	TDWG:SOM	Somalia
1207922	TDWG:TOG	Togo
1207923	TDWG:IVO	Ivory Coast
1207924	TDWG:ZIM	Zimbabwe
1207925	TDWG:CAF	Central African Republic
1217205	TDWG:CON	Congo
1217742	TDWG:84	Brazil
1217743	TDWG:84	Brazil
1217744	TDWG:84	Brazil
1217745	TDWG:84	Brazil
1217748	TDWG:8	Southern America
1217751	TDWG:VEN	Venezuela
1217753	TDWG:PAN	Panamá
1217754	TDWG:BOL	Bolivia
1217757	TDWG:84	Brazil
1217761	TDWG:CLM	Colombia
1217953	TDWG:NTA	Northern Territory
1217955	TDWG:NTA	Northern Territory
1217956	TDWG:NTA	Northern Territory
1217957	TDWG:NTA	Northern Territory
1218081	TDWG:25	East Tropical Africa
1218141	TDWG:25	East Tropical Africa
1218357	TDWG:BOR	Borneo
1218360	TDWG:KEN	Kenya
1218361	TDWG:27	Southern Africa
1218589	TDWG:84	Brazil
1218590	TDWG:84	Brazil
1221338	TDWG:COM	Comoros
1221612	TDWG:ZAM	Zambia
1222258	TDWG:84	Brazil
1222259	TDWG:ECU	Ecuador
1222261	TDWG:84	Brazil
1222295	TDWG:84	Brazil
1222668	TDWG:FRG	French Guiana
1222669	TDWG:FRG	French Guiana
1223666	TDWG:VIE	Vietnam
1223667	TDWG:ZIM	Zimbabwe
1223667	TDWG:ZAM	Zambia
1223667	TDWG:MLW	Malawi
1223667	TDWG:TOG	Togo
1223667	TDWG:IVO	Ivory Coast
1223667	TDWG:MOR	Morocco
1223667	TDWG:CAF	Central African Republic
1223667	TDWG:SOM	Somalia
1223667	TDWG:ANG	Angola
1223667	TDWG:KEN	Kenya
1223667	TDWG:27	Southern Africa
1223691	TDWG:36	China
1225190	TDWG:MDG	Madagascar
1225191	TDWG:MDG	Madagascar
1229754	TDWG:2	Africa
1229994	TDWG:ZAM	Zambia
1229995	TDWG:BKN	Burkina
1229996	TDWG:TAN	Tanzania
1230039	TDWG:2	Africa
1231288	TDWG:MDG	Madagascar
1231289	TDWG:MDG	Madagascar
1231290	TDWG:29	Western Indian Ocean
1231291	TDWG:MDG	Madagascar
1231292	TDWG:MDG	Madagascar
1231293	TDWG:29	Western Indian Ocean
1231294	TDWG:MDG	Madagascar
1232137	TDWG:VEN	Venezuela
