id	description	type
1182333	Terrestrial.	habitat
1182334	Terrestrial.	habitat
1182335	Terrestrial.	habitat
1182336	Terrestrial.	habitat
1182337	Terrestrial.	habitat
1182338	Terrestrial.	habitat
1182339	Terrestrial.	habitat
1182340	Terrestrial.	habitat
1182341	Terrestrial.	habitat
1182342	Terrestrial.	habitat
1182343	Terrestrial.	habitat
1182344	Terrestrial.	habitat
1182345	Terrestrial.	habitat
1182346	Terrestrial.	habitat
1182347	Terrestrial.	habitat
1182348	Terrestrial.	habitat
1182349	Terrestrial.	habitat
1182350	Terrestrial.	habitat
1182351	Terrestrial.	habitat
1182352	Terrestrial.	habitat
1182353	Terrestrial.	habitat
1182354	Terrestrial.	habitat
1182355	Terrestrial.	habitat
1182356	Terrestrial.	habitat
1182357	Terrestrial.	habitat
1182358	Terrestrial.	habitat
1182359	Terrestrial.	habitat
1182360	Terrestrial.	habitat
1182361	Terrestrial.	habitat
1182362	Terrestrial.	habitat
1182363	Terrestrial.	habitat
1182364	Terrestrial.	habitat
1182365	Terrestrial.	habitat
1182366	Terrestrial.	habitat
1182367	Terrestrial.	habitat
1182368	Terrestrial.	habitat
1182369	Terrestrial.	habitat
1182370	Terrestrial.	habitat
1182371	Terrestrial.	habitat
1182372	Terrestrial.	habitat
1182373	Terrestrial.	habitat
1182374	Terrestrial.	habitat
1182375	Terrestrial.	habitat
1182376	Terrestrial.	habitat
1182377	Terrestrial.	habitat
1182378	Terrestrial.	habitat
1182379	Terrestrial.	habitat
1182380	Terrestrial.	habitat
1182381	Terrestrial.	habitat
1182382	Terrestrial.	habitat
1182383	Terrestrial.	habitat
1182384	Terrestrial.	habitat
1182385	Terrestrial.	habitat
1182386	Terrestrial.	habitat
1182387	Terrestrial.	habitat
1182388	Terrestrial.	habitat
1182389	Terrestrial.	habitat
1182390	Terrestrial.	habitat
1182391	Terrestrial.	habitat
1182392	Terrestrial.	habitat
1182393	Terrestrial.	habitat
1182394	Terrestrial.	habitat
1182395	Terrestrial.	habitat
1182396	Terrestrial.	habitat
1182397	Terrestrial.	habitat
1182398	Terrestrial.	habitat
1182399	Terrestrial.	habitat
1182400	Terrestrial.	habitat
1182401	Terrestrial.	habitat
1182402	Terrestrial.	habitat
1182403	Terrestrial.	habitat
1182404	Terrestrial.	habitat
1182405	Terrestrial.	habitat
1182406	Terrestrial.	habitat
1182407	Terrestrial.	habitat
1182408	Terrestrial.	habitat
1182409	Terrestrial.	habitat
1182410	Terrestrial.	habitat
1182411	Terrestrial.	habitat
1182412	Terrestrial.	habitat
1182413	Terrestrial.	habitat
1182414	Terrestrial.	habitat
1182415	Terrestrial.	habitat
1182416	Terrestrial.	habitat
1182417	Terrestrial.	habitat
1182418	Terrestrial.	habitat
1182419	Terrestrial.	habitat
1182420	Terrestrial.	habitat
1182421	Terrestrial.	habitat
1182422	Terrestrial.	habitat
1182423	Terrestrial.	habitat
1182424	Terrestrial.	habitat
1182425	Terrestrial.	habitat
1182426	Terrestrial.	habitat
1182427	Terrestrial.	habitat
1182428	Terrestrial.	habitat
1182429	Terrestrial.	habitat
1182430	Terrestrial.	habitat
1182431	Terrestrial.	habitat
1182432	Terrestrial.	habitat
1182433	Terrestrial.	habitat
1182434	Terrestrial.	habitat
1182435	Terrestrial.	habitat
1182436	Terrestrial.	habitat
1182437	Terrestrial.	habitat
1182438	Terrestrial.	habitat
1182439	Terrestrial.	habitat
1182440	Terrestrial.	habitat
1182441	Terrestrial.	habitat
1182442	Terrestrial.	habitat
1182443	Terrestrial.	habitat
1182444	Terrestrial.	habitat
1182445	Terrestrial.	habitat
1182446	Terrestrial.	habitat
1182447	Terrestrial.	habitat
1182448	Terrestrial.	habitat
1182449	Terrestrial.	habitat
1182450	Terrestrial.	habitat
1182451	Terrestrial.	habitat
1182452	Terrestrial.	habitat
1182453	Terrestrial.	habitat
1182454	Terrestrial.	habitat
1182455	Terrestrial.	habitat
1182456	Terrestrial.	habitat
1182457	Terrestrial.	habitat
1182458	Terrestrial.	habitat
1182459	Terrestrial.	habitat
1182460	Terrestrial.	habitat
1182461	Terrestrial.	habitat
1182462	Terrestrial.	habitat
1182463	Terrestrial.	habitat
1182464	Terrestrial.	habitat
1182465	Terrestrial.	habitat
1182466	Terrestrial.	habitat
1182467	Terrestrial.	habitat
1182468	Terrestrial.	habitat
1182469	Terrestrial.	habitat
1182470	Terrestrial.	habitat
1182471	Terrestrial.	habitat
1182472	Terrestrial.	habitat
1182473	Terrestrial.	habitat
1182474	Terrestrial.	habitat
1182475	Terrestrial.	habitat
1182476	Terrestrial.	habitat
1182477	Terrestrial.	habitat
1182478	Terrestrial.	habitat
1182479	Terrestrial.	habitat
1182480	Terrestrial.	habitat
1182481	Terrestrial.	habitat
1182482	Terrestrial.	habitat
1182483	Terrestrial.	habitat
1182484	Terrestrial.	habitat
1182485	Terrestrial.	habitat
1182486	Terrestrial.	habitat
1182487	Terrestrial.	habitat
1182488	Terrestrial.	habitat
1182489	Terrestrial.	habitat
1182490	Terrestrial.	habitat
1182491	Terrestrial.	habitat
1182492	Terrestrial.	habitat
1182493	Terrestrial.	habitat
1182494	Terrestrial.	habitat
1182495	Terrestrial.	habitat
1182496	Terrestrial.	habitat
1182497	Terrestrial.	habitat
1182498	Terrestrial.	habitat
1182499	Terrestrial.	habitat
1182500	Terrestrial.	habitat
1182501	Terrestrial.	habitat
1182502	Terrestrial.	habitat
1182503	Terrestrial.	habitat
1182504	Terrestrial.	habitat
1182505	Terrestrial.	habitat
1182506	Terrestrial.	habitat
1182507	Terrestrial.	habitat
1182508	Terrestrial.	habitat
1182509	Terrestrial.	habitat
1182510	Terrestrial.	habitat
1182511	Terrestrial.	habitat
1182512	Terrestrial.	habitat
1182513	Terrestrial.	habitat
1182514	Terrestrial.	habitat
1182515	Terrestrial.	habitat
1182516	Terrestrial.	habitat
1182517	Terrestrial.	habitat
1182518	Terrestrial.	habitat
1182519	Terrestrial.	habitat
1182520	Terrestrial.	habitat
1182521	Terrestrial.	habitat
1182522	Terrestrial.	habitat
1182523	Terrestrial.	habitat
1182524	Terrestrial.	habitat
1182525	Terrestrial.	habitat
1182526	Terrestrial.	habitat
1182527	Terrestrial.	habitat
1182528	Terrestrial.	habitat
1182529	Terrestrial.	habitat
1182530	Terrestrial.	habitat
1182531	Terrestrial.	habitat
1182532	Terrestrial.	habitat
1182533	Terrestrial.	habitat
1182534	Terrestrial.	habitat
1182535	Terrestrial.	habitat
1182536	Terrestrial.	habitat
1182537	Terrestrial.	habitat
1182538	Terrestrial.	habitat
1182539	Terrestrial.	habitat
1182540	Terrestrial.	habitat
1182541	Terrestrial.	habitat
1182542	Terrestrial.	habitat
1182543	Terrestrial.	habitat
1182544	Terrestrial.	habitat
1182545	Terrestrial.	habitat
1182546	Terrestrial.	habitat
1182547	Terrestrial.	habitat
1182548	Terrestrial.	habitat
1182549	Terrestrial.	habitat
1182550	Terrestrial.	habitat
1182551	Terrestrial.	habitat
1182552	Terrestrial.	habitat
1182553	Terrestrial.	habitat
1182554	Terrestrial.	habitat
1182555	Terrestrial.	habitat
1182556	Terrestrial.	habitat
1182557	Terrestrial.	habitat
1182558	Terrestrial.	habitat
1182559	Terrestrial.	habitat
1182560	Terrestrial.	habitat
1182561	Terrestrial.	habitat
1182562	Terrestrial.	habitat
1182563	Terrestrial.	habitat
1182564	Terrestrial.	habitat
1182565	Terrestrial.	habitat
1182566	Terrestrial.	habitat
1182567	Terrestrial.	habitat
1182568	Terrestrial.	habitat
1182569	Terrestrial.	habitat
1182570	Terrestrial.	habitat
1182571	Terrestrial.	habitat
1182572	Terrestrial.	habitat
1182573	Terrestrial.	habitat
1182574	Terrestrial.	habitat
1182575	Terrestrial.	habitat
1182576	Terrestrial.	habitat
1182577	Terrestrial.	habitat
1182578	Terrestrial.	habitat
1182579	Terrestrial.	habitat
1182580	Terrestrial.	habitat
1182581	Terrestrial.	habitat
1182582	Terrestrial.	habitat
1182583	Terrestrial.	habitat
1182584	Terrestrial.	habitat
1182585	Terrestrial.	habitat
1182586	Terrestrial.	habitat
1182587	Terrestrial.	habitat
1182588	Terrestrial.	habitat
1182589	Terrestrial.	habitat
1182590	Terrestrial.	habitat
1182591	Terrestrial.	habitat
1182592	Terrestrial.	habitat
1182593	Terrestrial.	habitat
1182594	Terrestrial.	habitat
1182595	Terrestrial.	habitat
1182596	Terrestrial.	habitat
1182597	Terrestrial.	habitat
1182598	Terrestrial.	habitat
1182599	Terrestrial.	habitat
1182600	Terrestrial.	habitat
1182601	Terrestrial.	habitat
1182602	Terrestrial.	habitat
1182603	Terrestrial.	habitat
1182604	Terrestrial.	habitat
1182605	Terrestrial.	habitat
1182606	Terrestrial.	habitat
1182607	Terrestrial.	habitat
1182608	Terrestrial.	habitat
1182609	Terrestrial.	habitat
1182610	Terrestrial.	habitat
1182611	Terrestrial.	habitat
1182612	Terrestrial.	habitat
1182613	Terrestrial.	habitat
1182614	Terrestrial.	habitat
1182615	Terrestrial.	habitat
1182616	Terrestrial.	habitat
1182617	Terrestrial.	habitat
1182618	Terrestrial.	habitat
1182619	Terrestrial.	habitat
1182620	Terrestrial.	habitat
1182621	Terrestrial.	habitat
1182622	Terrestrial.	habitat
1182623	Terrestrial.	habitat
1182624	Terrestrial.	habitat
1182625	Terrestrial.	habitat
1182626	Terrestrial.	habitat
1182627	Terrestrial.	habitat
1182628	Terrestrial.	habitat
1182629	Terrestrial.	habitat
1182630	Terrestrial.	habitat
1182631	Terrestrial.	habitat
1182632	Terrestrial.	habitat
1182633	Terrestrial.	habitat
1182634	Terrestrial.	habitat
1182635	Terrestrial.	habitat
1182636	Terrestrial.	habitat
1182637	Terrestrial.	habitat
1182638	Terrestrial.	habitat
1182639	Terrestrial.	habitat
1182640	Terrestrial.	habitat
1182641	Terrestrial.	habitat
1182642	Terrestrial.	habitat
1182643	Terrestrial.	habitat
1182644	Terrestrial.	habitat
1182645	Terrestrial.	habitat
1182646	Terrestrial.	habitat
1182647	Terrestrial.	habitat
1182648	Terrestrial.	habitat
1182649	Terrestrial.	habitat
1182650	Terrestrial.	habitat
1182653	Terrestrial.	habitat
1182654	Terrestrial.	habitat
1182655	Terrestrial.	habitat
1182656	Terrestrial.	habitat
1182657	Terrestrial.	habitat
1182658	Terrestrial.	habitat
1182659	Terrestrial.	habitat
1182660	Terrestrial.	habitat
1182661	Terrestrial.	habitat
1182662	Terrestrial.	habitat
1182663	Terrestrial.	habitat
1182664	Terrestrial.	habitat
1182665	Terrestrial.	habitat
1182666	Terrestrial.	habitat
1182667	Terrestrial.	habitat
1182668	Terrestrial.	habitat
1182669	Terrestrial.	habitat
1182670	Terrestrial.	habitat
1182671	Terrestrial.	habitat
1182672	Terrestrial.	habitat
1182673	Terrestrial.	habitat
1182674	Terrestrial.	habitat
1182675	Terrestrial.	habitat
1182676	Terrestrial.	habitat
1182677	Terrestrial.	habitat
1182678	Terrestrial.	habitat
1182679	Terrestrial.	habitat
1182680	Terrestrial.	habitat
1182681	Terrestrial.	habitat
1182682	Terrestrial.	habitat
1182683	Terrestrial.	habitat
1182684	Terrestrial.	habitat
1182685	Terrestrial.	habitat
1182686	Terrestrial.	habitat
1182687	Terrestrial.	habitat
1182688	Terrestrial.	habitat
1182689	Terrestrial.	habitat
1182690	Terrestrial.	habitat
1182691	Terrestrial.	habitat
1182692	Terrestrial.	habitat
1182693	Terrestrial.	habitat
1182694	Terrestrial.	habitat
1182695	Terrestrial.	habitat
1182696	Terrestrial.	habitat
1182697	Terrestrial.	habitat
1182698	Terrestrial.	habitat
1182699	Terrestrial.	habitat
1182700	Terrestrial.	habitat
1182701	Terrestrial.	habitat
1182702	Terrestrial.	habitat
1182703	Terrestrial.	habitat
1182704	Terrestrial.	habitat
1182705	Terrestrial.	habitat
1182706	Terrestrial.	habitat
1182707	Terrestrial.	habitat
1182708	Terrestrial.	habitat
1182709	Terrestrial.	habitat
1182710	Terrestrial.	habitat
1182711	Terrestrial.	habitat
1182712	Terrestrial.	habitat
1182713	Terrestrial.	habitat
1182714	Terrestrial.	habitat
1182715	Terrestrial.	habitat
1182716	Terrestrial.	habitat
1182717	Terrestrial.	habitat
1182718	Terrestrial.	habitat
1182719	Terrestrial.	habitat
1182720	Terrestrial.	habitat
1182721	Terrestrial.	habitat
1182722	Terrestrial.	habitat
1182723	Terrestrial.	habitat
1182724	Terrestrial.	habitat
1182725	Terrestrial.	habitat
1182726	Terrestrial.	habitat
1182727	Terrestrial.	habitat
1182728	Terrestrial.	habitat
1182729	Terrestrial.	habitat
1182730	Terrestrial.	habitat
1182731	Terrestrial.	habitat
1182732	Terrestrial.	habitat
1182733	Terrestrial.	habitat
1182734	Terrestrial.	habitat
1182735	Terrestrial.	habitat
1182736	Terrestrial.	habitat
1182737	Terrestrial.	habitat
1182738	Terrestrial.	habitat
1182739	Terrestrial.	habitat
1182740	Terrestrial.	habitat
1182741	Terrestrial.	habitat
1182742	Terrestrial.	habitat
1182743	Terrestrial.	habitat
1182744	Terrestrial.	habitat
1182745	Terrestrial.	habitat
1182746	Terrestrial.	habitat
1182747	Terrestrial.	habitat
1182748	Terrestrial.	habitat
1182749	Terrestrial.	habitat
1182750	Terrestrial.	habitat
1182751	Terrestrial.	habitat
1182752	Terrestrial.	habitat
1182753	Terrestrial.	habitat
1182754	Terrestrial.	habitat
1182755	Terrestrial.	habitat
1182756	Terrestrial.	habitat
1182757	Terrestrial.	habitat
1182758	Terrestrial.	habitat
1182759	Terrestrial.	habitat
1182760	Terrestrial.	habitat
1182761	Terrestrial.	habitat
1182762	Terrestrial.	habitat
1182763	Terrestrial.	habitat
1182764	Terrestrial.	habitat
1182765	Terrestrial.	habitat
1182766	Terrestrial.	habitat
1182767	Terrestrial.	habitat
1182768	Terrestrial.	habitat
1182769	Terrestrial.	habitat
1182770	Terrestrial.	habitat
1182771	Terrestrial.	habitat
1182772	Terrestrial.	habitat
1182773	Terrestrial.	habitat
1182774	Terrestrial.	habitat
1182775	Terrestrial.	habitat
1182776	Terrestrial.	habitat
1182777	Terrestrial.	habitat
1182778	Terrestrial.	habitat
1182779	Terrestrial.	habitat
1182780	Terrestrial.	habitat
1182781	Terrestrial.	habitat
1182782	Terrestrial.	habitat
1182783	Terrestrial.	habitat
1182784	Terrestrial.	habitat
1182785	Terrestrial.	habitat
1182787	Terrestrial.	habitat
1182788	Terrestrial.	habitat
1182789	Terrestrial.	habitat
1182790	Terrestrial.	habitat
1182791	Terrestrial.	habitat
1182792	Terrestrial.	habitat
1182793	Terrestrial.	habitat
1182794	Terrestrial.	habitat
1182795	Terrestrial.	habitat
1182796	Terrestrial.	habitat
1182797	Terrestrial.	habitat
1182798	Terrestrial.	habitat
1182799	Terrestrial.	habitat
1182800	Terrestrial.	habitat
1182801	Terrestrial.	habitat
1182802	Terrestrial.	habitat
1182803	Terrestrial.	habitat
1182804	Terrestrial.	habitat
1182805	Terrestrial.	habitat
1182806	Terrestrial.	habitat
1182807	Terrestrial.	habitat
1182808	Terrestrial.	habitat
1182809	Terrestrial.	habitat
1182810	Terrestrial.	habitat
1182811	Terrestrial.	habitat
1182812	Terrestrial.	habitat
1182813	Terrestrial.	habitat
1182814	Terrestrial.	habitat
1182815	Terrestrial.	habitat
1182816	Terrestrial.	habitat
1182817	Terrestrial.	habitat
1182818	Terrestrial.	habitat
1182819	Terrestrial.	habitat
1182820	Terrestrial.	habitat
1182821	Terrestrial.	habitat
1182822	Terrestrial.	habitat
1182823	Terrestrial.	habitat
1182824	Terrestrial.	habitat
1182825	Terrestrial.	habitat
1182826	Terrestrial.	habitat
1182827	Terrestrial.	habitat
1182828	Terrestrial.	habitat
1182829	Terrestrial.	habitat
1182830	Terrestrial.	habitat
1182831	Terrestrial.	habitat
1182832	Terrestrial.	habitat
1182833	Terrestrial.	habitat
1182834	Terrestrial.	habitat
1182835	Terrestrial.	habitat
1182836	Terrestrial.	habitat
1182837	Terrestrial.	habitat
1182838	Terrestrial.	habitat
1182839	Terrestrial.	habitat
1182840	Terrestrial.	habitat
1182841	Terrestrial.	habitat
1182842	Terrestrial.	habitat
1182843	Terrestrial.	habitat
1182844	Terrestrial.	habitat
1182845	Terrestrial.	habitat
1182846	Terrestrial.	habitat
1182847	Terrestrial.	habitat
1182848	Terrestrial.	habitat
1182849	Terrestrial.	habitat
1182850	Terrestrial.	habitat
1182851	Terrestrial.	habitat
1182852	Terrestrial.	habitat
1182853	Terrestrial.	habitat
1182854	Terrestrial.	habitat
1182855	Terrestrial.	habitat
1182856	Terrestrial.	habitat
1182857	Terrestrial.	habitat
1182858	Terrestrial.	habitat
1182859	Terrestrial.	habitat
1182860	Terrestrial.	habitat
1182861	Terrestrial.	habitat
1182862	Terrestrial.	habitat
1182863	Terrestrial.	habitat
1182864	Terrestrial.	habitat
1182865	Terrestrial.	habitat
1182866	Terrestrial.	habitat
1182867	Terrestrial.	habitat
1182868	Terrestrial.	habitat
1182869	Terrestrial.	habitat
1182870	Terrestrial.	habitat
1182871	Terrestrial.	habitat
1182872	Terrestrial.	habitat
1182873	Terrestrial.	habitat
1182874	Terrestrial.	habitat
1182875	Terrestrial.	habitat
1182876	Terrestrial.	habitat
1182877	Terrestrial.	habitat
1182878	Terrestrial.	habitat
1182879	Terrestrial.	habitat
1182880	Terrestrial.	habitat
1182881	Terrestrial.	habitat
1182882	Terrestrial.	habitat
1182883	Terrestrial.	habitat
1182884	Terrestrial.	habitat
1182885	Terrestrial.	habitat
1182886	Terrestrial.	habitat
1182887	Terrestrial.	habitat
1182888	Terrestrial.	habitat
1182889	Terrestrial.	habitat
1182890	Terrestrial.	habitat
1182891	Terrestrial.	habitat
1182892	Terrestrial.	habitat
1182893	Terrestrial.	habitat
1182894	Terrestrial.	habitat
1182895	Terrestrial.	habitat
1182896	Terrestrial.	habitat
1182897	Terrestrial.	habitat
1182898	Terrestrial.	habitat
1182899	Terrestrial.	habitat
1182900	Terrestrial.	habitat
1182901	Terrestrial.	habitat
1182902	Terrestrial.	habitat
1182903	Terrestrial.	habitat
1182904	Terrestrial.	habitat
1182905	Terrestrial.	habitat
1182906	Terrestrial.	habitat
1182907	Terrestrial.	habitat
1182908	Terrestrial.	habitat
1182909	Terrestrial.	habitat
1182910	Terrestrial.	habitat
1182911	Terrestrial.	habitat
1182912	Terrestrial.	habitat
1182913	Terrestrial.	habitat
1182914	Terrestrial.	habitat
1182915	Terrestrial.	habitat
1182916	Terrestrial.	habitat
1182917	Terrestrial.	habitat
1182918	Terrestrial.	habitat
1182919	Terrestrial.	habitat
1182920	Terrestrial.	habitat
1182921	Terrestrial.	habitat
1182922	Terrestrial.	habitat
1182923	Terrestrial.	habitat
1182924	Terrestrial.	habitat
1182925	Terrestrial.	habitat
1182926	Terrestrial.	habitat
1182927	Terrestrial.	habitat
1182928	Terrestrial.	habitat
1182929	Terrestrial.	habitat
1182930	Terrestrial.	habitat
1182931	Terrestrial.	habitat
1182932	Terrestrial.	habitat
1182933	Terrestrial.	habitat
1182934	Terrestrial.	habitat
1182935	Terrestrial.	habitat
1182936	Terrestrial.	habitat
1182937	Terrestrial.	habitat
1182938	Terrestrial.	habitat
1182939	Terrestrial.	habitat
1182940	Terrestrial.	habitat
1182941	Terrestrial.	habitat
1182942	Terrestrial.	habitat
1182943	Terrestrial.	habitat
1182944	Terrestrial.	habitat
1182945	Terrestrial.	habitat
1182946	Terrestrial.	habitat
1182947	Terrestrial.	habitat
1182948	Terrestrial.	habitat
1182949	Terrestrial.	habitat
1182950	Terrestrial.	habitat
1182951	Terrestrial.	habitat
1182952	Terrestrial.	habitat
1182953	Terrestrial.	habitat
1182954	Terrestrial.	habitat
1182955	Terrestrial.	habitat
1182956	Terrestrial.	habitat
1182957	Terrestrial.	habitat
1182958	Terrestrial.	habitat
1182959	Terrestrial.	habitat
1182960	Terrestrial.	habitat
1182961	Terrestrial.	habitat
1182962	Terrestrial.	habitat
1182963	Terrestrial.	habitat
1182964	Terrestrial.	habitat
1182965	Terrestrial.	habitat
1182966	Terrestrial.	habitat
1182967	Terrestrial.	habitat
1182968	Terrestrial.	habitat
1182969	Terrestrial.	habitat
1182970	Terrestrial.	habitat
1182971	Terrestrial.	habitat
1182972	Terrestrial.	habitat
1182973	Terrestrial.	habitat
1182974	Terrestrial.	habitat
1182975	Terrestrial.	habitat
1182976	Terrestrial.	habitat
1182977	Terrestrial.	habitat
1182978	Terrestrial.	habitat
1182979	Terrestrial.	habitat
1182980	Terrestrial.	habitat
1182981	Terrestrial.	habitat
1182982	Terrestrial.	habitat
1182983	Terrestrial.	habitat
1182984	Terrestrial.	habitat
1182985	Terrestrial.	habitat
1182986	Terrestrial.	habitat
1182987	Terrestrial.	habitat
1182988	Terrestrial.	habitat
1182989	Terrestrial.	habitat
1182990	Terrestrial.	habitat
1182991	Terrestrial.	habitat
1182992	Terrestrial.	habitat
1182993	Terrestrial.	habitat
1182994	Terrestrial.	habitat
1182995	Terrestrial.	habitat
1182996	Terrestrial.	habitat
1182997	Terrestrial.	habitat
1182998	Terrestrial.	habitat
1182999	Terrestrial.	habitat
1183000	Terrestrial.	habitat
1183001	Terrestrial.	habitat
1183002	Terrestrial.	habitat
1183003	Terrestrial.	habitat
1183004	Terrestrial.	habitat
1183005	Terrestrial.	habitat
1183006	Terrestrial.	habitat
1183007	Terrestrial.	habitat
1183008	Terrestrial.	habitat
1183009	Terrestrial.	habitat
1183010	Terrestrial.	habitat
1183011	Terrestrial.	habitat
1183012	Terrestrial.	habitat
1183013	Terrestrial.	habitat
1183014	Terrestrial.	habitat
1183015	Terrestrial.	habitat
1183016	Terrestrial.	habitat
1183017	Terrestrial.	habitat
1183018	Terrestrial.	habitat
1183019	Terrestrial.	habitat
1183020	Terrestrial.	habitat
1183021	Terrestrial.	habitat
1183022	Terrestrial.	habitat
1183023	Terrestrial.	habitat
1183024	Terrestrial.	habitat
1183025	Terrestrial.	habitat
1183026	Terrestrial.	habitat
1183027	Terrestrial.	habitat
1183028	Terrestrial.	habitat
1183029	Terrestrial.	habitat
1183030	Terrestrial.	habitat
1183031	Terrestrial.	habitat
1183032	Terrestrial.	habitat
1183033	Terrestrial.	habitat
1183034	Terrestrial.	habitat
1183035	Terrestrial.	habitat
1183036	Terrestrial.	habitat
1183037	Terrestrial.	habitat
1183038	Terrestrial.	habitat
1183039	Terrestrial.	habitat
1183040	Terrestrial.	habitat
1183041	Terrestrial.	habitat
1183042	Terrestrial.	habitat
1183043	Terrestrial.	habitat
1183044	Terrestrial.	habitat
1183045	Terrestrial.	habitat
1183046	Terrestrial.	habitat
1183047	Terrestrial.	habitat
1183048	Terrestrial.	habitat
1183049	Terrestrial.	habitat
1183050	Terrestrial.	habitat
1183051	Terrestrial.	habitat
1183052	Terrestrial.	habitat
1183053	Terrestrial.	habitat
1183054	Terrestrial.	habitat
1183055	Terrestrial.	habitat
1183056	Terrestrial.	habitat
1183057	Terrestrial.	habitat
1183058	Terrestrial.	habitat
1183059	Terrestrial.	habitat
1183060	Terrestrial.	habitat
1183061	Terrestrial.	habitat
1183062	Terrestrial.	habitat
1183063	Terrestrial.	habitat
1183064	Terrestrial.	habitat
1183065	Terrestrial.	habitat
1183066	Terrestrial.	habitat
1183067	Terrestrial.	habitat
1183068	Terrestrial.	habitat
1183069	Terrestrial.	habitat
1183070	Terrestrial.	habitat
1183071	Terrestrial.	habitat
1183072	Terrestrial.	habitat
1183073	Terrestrial.	habitat
1183074	Terrestrial.	habitat
1183075	Terrestrial.	habitat
1183076	Terrestrial.	habitat
1183077	Terrestrial.	habitat
1183078	Terrestrial.	habitat
1183079	Terrestrial.	habitat
1183080	Terrestrial.	habitat
1183081	Terrestrial.	habitat
1183082	Terrestrial.	habitat
1183083	Terrestrial.	habitat
1183084	Terrestrial.	habitat
1183085	Terrestrial.	habitat
1183086	Terrestrial.	habitat
1183087	Terrestrial.	habitat
1183088	Terrestrial.	habitat
1183089	Terrestrial.	habitat
1183090	Terrestrial.	habitat
1183091	Terrestrial.	habitat
1183092	Terrestrial.	habitat
1183093	Terrestrial.	habitat
1183094	Terrestrial.	habitat
1183095	Terrestrial.	habitat
1183096	Terrestrial.	habitat
1183097	Terrestrial.	habitat
1183098	Terrestrial.	habitat
1183099	Terrestrial.	habitat
1183100	Terrestrial.	habitat
1183101	Terrestrial.	habitat
1183102	Terrestrial.	habitat
1183103	Terrestrial.	habitat
1183104	Terrestrial.	habitat
1183105	Terrestrial.	habitat
1183106	Terrestrial.	habitat
1183107	Terrestrial.	habitat
1183108	Terrestrial.	habitat
1183109	Terrestrial.	habitat
1183110	Terrestrial.	habitat
1183111	Terrestrial.	habitat
1183112	Terrestrial.	habitat
1183113	Terrestrial.	habitat
1183114	Terrestrial.	habitat
1183115	Terrestrial.	habitat
1183116	Terrestrial.	habitat
1183117	Terrestrial.	habitat
1183118	Terrestrial.	habitat
1183119	Terrestrial.	habitat
1183120	Terrestrial.	habitat
1183121	Terrestrial.	habitat
1183122	Terrestrial.	habitat
1183123	Terrestrial.	habitat
1183124	Terrestrial.	habitat
1183125	Terrestrial.	habitat
1183126	Terrestrial.	habitat
1183127	Terrestrial.	habitat
1183128	Terrestrial.	habitat
1183129	Terrestrial.	habitat
1183130	Terrestrial.	habitat
1183131	Terrestrial.	habitat
1183133	Terrestrial.	habitat
1183134	Terrestrial.	habitat
1183135	Terrestrial.	habitat
1183136	Terrestrial.	habitat
1183137	Terrestrial.	habitat
1183138	Terrestrial.	habitat
1183139	Terrestrial.	habitat
1183140	Terrestrial.	habitat
