uid	|	name	|	type	|	rank	|	
1195301	|	Peripsocus didymus truncatus	|	synonym	|		|	
1195301	|	Peripsocus didymus silesiaca	|	synonym	|		|	
1195418	|	Peripsocus leleupi	|	synonym	|		|	
1195343	|	Psocus permadidus	|	synonym	|		|	
1195345	|	Peripsocus macropterus	|	synonym	|		|	
1195354	|	Peripsocus reductus	|	synonym	|		|	
1195354	|	Peripsocus eucalypti	|	synonym	|		|	
1195354	|	Peripsocus nitens	|	synonym	|		|	
1195358	|	Peripsocus pauliani	|	synonym	|		|	
1195384	|	Peripsocus parvulus longipennis	|	synonym	|		|	
1195391	|	Psocus nigricornis	|	synonym	|		|	
1195391	|	Psocus obscurus	|	synonym	|		|	
1195391	|	Peripsocus fortunatus	|	synonym	|		|	
1195407	|	Peripsocus quadripunctatus brachypterus	|	synonym	|		|	
1195423	|	Peripsocus alboguttatus	|	synonym	|		|	
1195423	|	Peripsocus subpupillatus	|	synonym	|		|	
1195423	|	Peripsocus subpupillatus quadriramosus	|	synonym	|		|	
1195423	|	Psocus madidus	|	synonym	|		|	
1195423	|	Psocus quadrifasciatus	|	synonym	|		|	
1195257	|	Peripsocopsis	|	synonym	|		|	
1195535	|	Peripsocus oculatus	|	synonym	|		|	
1195638	|	Calopsocidae	|	synonym	|		|	
1195576	|	Calopsocus hageni	|	synonym	|		|	
1195587	|	Mindaus irretitus	|	synonym	|		|	
1195570	|	Dirla	|	synonym	|		|	
1195570	|	Mindaus	|	synonym	|		|	
1195621	|	Trichopsocus australis	|	synonym	|		|	
1195621	|	Trichopsocus acuminatus	|	synonym	|		|	
1195627	|	Caecilius hirtellus	|	synonym	|		|	
1195627	|	Trichopsocus hirtellus angulata	|	synonym	|		|	
1195627	|	Trichopsocus dalei	|	synonym	|		|	
1195627	|	Trichopsocus kolosvaryi	|	synonym	|		|	
1195633	|	Trichopsocus harteni	|	synonym	|		|	
1195711	|	Orbocaecilius	|	synonym	|		|	
1195702	|	Heterocaecilius diogenes	|	synonym	|		|	
1195711	|	Orbocaecilius	|	synonym	|		|	
1195849	|	Mepleres maeandricus	|	synonym	|		|	
1195824	|	Pseudoscottiella	|	synonym	|		|	
1195824	|	Meniscopsocus	|	synonym	|		|	
1195927	|	Elipsocus criniger	|	synonym	|		|	
1195927	|	Pseudocaecilius elutus	|	synonym	|		|	
1195927	|	Caecilius pretiosus	|	synonym	|		|	
1195927	|	Pseudocaecilius wolcotti	|	synonym	|		|	
1195927	|	Trichopsocus indicatus	|	synonym	|		|	
1195946	|	Pseudocaecilius kagoshimensis yaeyamensis	|	synonym	|		|	
1195927	|	Pseudocaecilius medianicostatus	|	synonym	|		|	
1195966	|	Pseudocaecilius similis	|	synonym	|		|	
1195973	|	Pseudocaecilius fuscofasciatus	|	synonym	|		|	
1195922	|	Hageniella	|	synonym	|		|	
1196016	|	Austropsocus hollowayae	|	synonym	|		|	
1196013	|	Bryopsocidae	|	synonym	|		|	
1196002	|	Trichoelipsocus	|	synonym	|		|	
1196166	|	Elipsocus consimilis	|	synonym	|		|	
1196173	|	Drymopsocus nigrens	|	synonym	|		|	
1196176	|	Elipsocus hyalinus	|	synonym	|		|	
1196176	|	Elipsocus occidentalis	|	synonym	|		|	
1196176	|	Elipsocus mclachlani	|	synonym	|		|	
1196180	|	Elipsocus kuehli	|	synonym	|		|	
1196192	|	Psocus bipunctatus	|	synonym	|		|	
1196192	|	Elipsocus westwoodii	|	synonym	|		|	
1196192	|	Elipsocus abietis	|	synonym	|		|	
1196192	|	Elipsocus abietis tharandtensis	|	synonym	|		|	
1196205	|	Elipsocus brevistylus	|	synonym	|		|	
1196205	|	Elipsocus balmesi	|	synonym	|		|	
1196205	|	Elipsocus pallidus	|	synonym	|		|	
1196209	|	Elipsocus abietis	|	synonym	|		|	
1196213	|	Psocus quadrimaculatus	|	synonym	|		|	
1196213	|	Elipsocus westwoodii	|	synonym	|		|	
1196213	|	Elipsocus westwoodi	|	synonym	|		|	
1196175	|	Cabarer	|	synonym	|		|	
1196226	|	Hemineura fusca	|	synonym	|		|	
1196228	|	Hemineura francescae	|	synonym	|		|	
1196222	|	Actenotarsus	|	synonym	|		|	
1196255	|	Pseudopsocus reyi	|	synonym	|		|	
1196253	|	Leptella	|	synonym	|		|	
1196253	|	Leptodella	|	synonym	|		|	
1196253	|	Anisopsocus	|	synonym	|		|	
1196266	|	Reuterella helvimacula enderleini	|	synonym	|		|	
1196266	|	Reuterella corticis	|	synonym	|		|	
1196277	|	Tricladus froggatti	|	synonym	|		|	
1196277	|	Tricladellus froggatti brachypterus	|	synonym	|		|	
1196280	|	Caecilius latistigma	|	synonym	|		|	
1196280	|	Myopsocus nitens	|	synonym	|		|	
1196280	|	Tricladellus nitens brachypterus	|	synonym	|		|	
1196276	|	Tricladus	|	synonym	|		|	
1196276	|	Tricladellus	|	synonym	|		|	
1196303	|	Nepiomorpha crucifera angolensis	|	synonym	|		|	
1196320	|	Roesleria chilensis	|	synonym	|		|	
1196330	|	Mesopsocus dromedarius	|	synonym	|		|	
1196332	|	Gibbopsocus meridionalis	|	synonym	|		|	
1196324	|	Cyrtopsocus	|	synonym	|		|	
1196324	|	Gibbopsocus	|	synonym	|		|	
1196356	|	Mesopsocus andalusicus	|	synonym	|		|	
1196364	|	Mesopsocus unipunctatus	|	synonym	|		|	
1196375	|	Mesopsocus unipunctatus	|	synonym	|		|	
1196375	|	Mesopsocus lusitanus	|	synonym	|		|	
1196380	|	Mesopsocus maroccanus	|	synonym	|		|	
1196380	|	Mesopsocus africanus	|	synonym	|		|	
1196383	|	Mesopsocus laticeps pedunculata	|	synonym	|		|	
1196400	|	Hemerobius aphidioides	|	synonym	|		|	
1196400	|	Psocus longicornis	|	synonym	|		|	
1196400	|	Caecilius vitripennis	|	synonym	|		|	
1196400	|	Psocus obliteratus	|	synonym	|		|	
1196400	|	Psocus naso	|	synonym	|		|	
1196400	|	Psocus signatus	|	synonym	|		|	
1196400	|	Psocus gracilis	|	synonym	|		|	
1196400	|	Trocticus gibbulus	|	synonym	|		|	
1196400	|	Mesopsocus unipunctatus fasciatus	|	synonym	|		|	
1196400	|	Mesopsocus unipunctatus bifasciatus	|	synonym	|		|	
1196400	|	Mesopsocus unipunctatus subfuscus	|	synonym	|		|	
1196400	|	Mesopsocus unipunctatus borealis	|	synonym	|		|	
1196417	|	Mesopsocus fuscilabrum	|	synonym	|		|	
1196348	|	Trocticus	|	synonym	|		|	
1196348	|	Holoneura	|	synonym	|		|	
1196348	|	Labocoria	|	synonym	|		|	
1198512	|	Arcantipsocidae	|	synonym	|		|	
1198425	|	Paramesopsocidae	|	synonym	|		|	
1196520	|	Psocus nubilus	|	synonym	|		|	
1196520	|	Psocus virginianus	|	synonym	|		|	
1196536	|	Psocus infuscatus	|	synonym	|		|	
1196557	|	Festona lunata	|	synonym	|		|	
1196557	|	Lophopterygella antennalis	|	synonym	|		|	
1196554	|	Festona	|	synonym	|		|	
1196592	|	Myopsocus griseipennis	|	synonym	|		|	
1196592	|	Myopsocus novaezealandiae	|	synonym	|		|	
