id	locationID	locality
1223356	TDWG:CLM	Colombia
1223405	TDWG:BZN	Brazil North
1223407	TDWG:WIN	Windward Is.
1223409	TDWG:PER	Peru
1223411	TDWG:MXS	Mexico Southwest
1223412	TDWG:MXT	Mexico Southeast
1223413	TDWG:GUA	Guatemala
1223414	TDWG:MXT	Mexico Southeast
1223418	TDWG:MXS	Mexico Southwest
1223419	TDWG:PER	Peru
1223420	TDWG:MXC	Mexico Central
1223421	TDWG:BZN	Brazil North
1223422	TDWG:BZN	Brazil North
1223423	TDWG:PER	Peru
1223424	TDWG:PER	Peru
1223425	TDWG:CLM	Colombia
1223426	TDWG:CLM	Colombia
1223427	TDWG:CLM	Colombia
1223428	TDWG:CLM	Colombia
1223430	TDWG:CLM	Colombia
1223431	TDWG:CLM	Colombia
1223432	TDWG:CLM	Colombia
1223439	TDWG:BZE	Brazil Northeast
1223440	TDWG:BZE	Brazil Northeast
1223441	TDWG:CLM	Colombia
1223442	TDWG:CLM	Colombia
1223448	TDWG:PAR	Paraguay
1223450	TDWG:CLM	Colombia
1223451	TDWG:CLM	Colombia
1223483	TDWG:BAH	Bahamas
1223484	TDWG:BAH	Bahamas
1223485	TDWG:BAH	Bahamas
1223486	TDWG:BAH	Bahamas
1223487	TDWG:BAH	Bahamas
1223488	TDWG:BAH	Bahamas
1223492	TDWG:BZC	Brazil West-central
1223560	TDWG:JAP	Japan
1223561	TDWG:JAP	Japan
1223572	TDWG:CLM	Colombia
1223587	TDWG:BZE	Brazil Northeast
1223588	TDWG:PER	Peru
1223589	TDWG:MXS	Mexico Southwest
1223590	TDWG:PER	Peru
1223591	TDWG:PER	Peru
1223592	TDWG:CLM	Colombia
1223593	TDWG:CLM	Colombia
1223594	TDWG:CLM	Colombia
1223595	TDWG:CLM	Colombia
1223596	TDWG:MXS	Mexico Southwest
1223598	TDWG:CHC	China South-central
1223602	TDWG:CHC	China South-central
1223637	TDWG:MLY	Malaya
1223638	TDWG:MLY	Malaya
1223639	TDWG:MLY	Malaya
1223640	TDWG:MLY	Malaya
1223648	TDWG:CLM	Colombia
1223649	TDWG:CLM	Colombia
1223650	TDWG:CLM	Colombia
1223651	TDWG:BZE	Brazil Northeast
1223652	TDWG:BZN	Brazil North
1223653	TDWG:CLM	Colombia
1223655	TDWG:THA	Thailand
1223656	TDWG:THA	Thailand
1223657	TDWG:BOR	Borneo
1223658	TDWG:CLM	Colombia
1223659	TDWG:CLM	Colombia
1223664	TDWG:JAP	Japan
1223909	TDWG:CLS	Chile South
1223910	TDWG:QLD	Queensland
1223911	TDWG:PUE	Puerto Rico
1223913	TDWG:BZN	Brazil North
1223913	TDWG:BZE	Brazil Northeast
1223913	TDWG:BZL	Brazil Southeast
1223916	TDWG:BZE	Brazil Northeast
1223916	TDWG:BZL	Brazil Southeast
1223916	TDWG:BZN	Brazil North
1223917	TDWG:BZL	Brazil Southeast
1223921	TDWG:BZN	Brazil North
1223922	TDWG:BZE	Brazil Northeast
1223923	TDWG:THA	Thailand
1223925	TDWG:MXS	Mexico Southwest
1223926	TDWG:ARI	Arizona
1223927	TDWG:ARI	Arizona
1223928	TDWG:GUA	Guatemala
1223932	TDWG:GUA	Guatemala
1223933	TDWG:NWM	New Mexico
1223934	TDWG:MXE	Mexico Northeast
1223935	TDWG:CAL	California
1223937	TDWG:MXC	Mexico Central
1223938	TDWG:MXE	Mexico Northeast
1223939	TDWG:MXG	Mexico Gulf
1223940	TDWG:TEX	Texas
