uid	|	name	|	type	|	rank	|	
1208742	|	Ophthalmicus genei	|	synonym	|		|	
1208742	|	Engistus brucki	|	synonym	|		|	
1208740	|	Brachypterna	|	synonym	|		|	
1221141	|	Henestaris cypriacus	|	synonym	|		|	
1221141	|	Henestaris oboussierae	|	synonym	|		|	
1221141	|	Henestaris spinolae	|	synonym	|		|	
1221141	|	Henestaris hispanus	|	synonym	|		|	
1221141	|	Henestaris genei	|	synonym	|		|	
1221141	|	Heterogaster oculatus	|	synonym	|		|	
1221141	|	Henestaris curtulus	|	synonym	|		|	
1208777	|	Henestaris geocoriceps	|	synonym	|		|	
1208777	|	Henestaris cremeus	|	synonym	|		|	
1208819	|	Geocoris albovittatus	|	synonym	|		|	
1208817	|	Lygaeus unistria	|	synonym	|		|	
1208842	|	Ophthalmicus colon	|	synonym	|		|	
1208842	|	Ophthalmicus angularis	|	synonym	|		|	
1208937	|	[ ? ] megacephalus creticus	|	synonym	|		|	
1208864	|	Geocoris angularis	|	synonym	|		|	
1208937	|	Geocoris megacephalus desertus	|	synonym	|		|	
1208937	|	Geocoris megacephalus anemiatus	|	synonym	|		|	
1208937	|	Geocoris megacephalus pilosulus	|	synonym	|		|	
1208862	|	Ophthalmicus phaeopterus	|	synonym	|		|	
1208862	|	Geocoris phaeopterus necopitanus	|	synonym	|		|	
1208944	|	Geocoris deserticolus	|	synonym	|		|	
1209056	|	Geocoris erythrophthalmus	|	synonym	|		|	
1209207	|	Geocoris scutellaris umbrosus	|	synonym	|		|	
1208842	|	Geocoris signicollis	|	synonym	|		|	
1208952	|	Geocoris alaiensis	|	synonym	|		|	
1220535	|	Ophthalmicus arenarius albidus	|	synonym	|		|	
1209179	|	Geocoris arenarius lautus	|	synonym	|		|	
1208862	|	Ophthalmicus persicus	|	synonym	|		|	
1209179	|	Geocoris arenarius ictericus	|	synonym	|		|	
1209179	|	Geocoris arenarius falsatus	|	synonym	|		|	
1208925	|	Ophthalmicus griseus	|	synonym	|		|	
1209179	|	Geocoris diversicornis	|	synonym	|		|	
1208937	|	Geocoris timidus	|	synonym	|		|	
1208952	|	Geocoris curtulus	|	synonym	|		|	
1209006	|	Geocoris turkestanicus	|	synonym	|		|	
1208976	|	Geocoris splendidus	|	synonym	|		|	
1208974	|	Geocoris (Ophthalmicus) annulicornis	|	synonym	|		|	
1209527	|	Geocoris tanninimensis	|	synonym	|		|	
1208952	|	Geocoris maurus	|	synonym	|		|	
1208934	|	Geocoris henoni	|	synonym	|		|	
1208993	|	Cimex tricolor	|	synonym	|		|	
1208993	|	Geocoris marginicollis	|	synonym	|		|	
1208993	|	Ophthalmicus cinerascens	|	synonym	|		|	
1209517	|	Geocoris paradoxus punctiger	|	synonym	|		|	
1209022	|	Geocoris acuticeps falsatus	|	synonym	|		|	
1209527	|	Geocoris massoni	|	synonym	|		|	
1220526	|	Geocoris uliginosus speculator	|	synonym	|		|	
1220526	|	Ophthalmicus lateralis	|	synonym	|		|	
1220526	|	Ophthalmicus niger	|	synonym	|		|	
1209030	|	Geocoris lineola notabilis	|	synonym	|		|	
1220535	|	Geocoris apprimus	|	synonym	|		|	
1209073	|	Geocoris thoracicus confluens	|	synonym	|		|	
1209072	|	Geocoris thoracicus	|	synonym	|		|	
1209086	|	Ophthalmicus discifer	|	synonym	|		|	
1209088	|	Ophthalmicus luniger	|	synonym	|		|	
1208814	|	Geocoris Geocoris	|	synonym	|		|	
1208814	|	Salda	|	synonym	|		|	
1208814	|	Ophthalmicus	|	synonym	|		|	
1209204	|	Piocoris obesus	|	synonym	|		|	
1209231	|	Piocoris luridus scutellatus	|	synonym	|		|	
1209231	|	Geocoris (Piocoris) piceus	|	synonym	|		|	
1209234	|	Geocoris (Eilatus) laevicollis	|	synonym	|		|	
1209245	|	Stenophthalmicus mixtus	|	synonym	|		|	
1209251	|	Neogermalus	|	synonym	|		|	
1209251	|	Ophthalmocoris	|	synonym	|		|	
1209224	|	Piocoris aurantiacus	|	synonym	|		|	
1209032	|	Geocoris guatemaltecus	|	synonym	|		|	
1208842	|	Geocoris jakowleffi	|	synonym	|		|	
1209088	|	Geocoris sonoraensis	|	synonym	|		|	
1208934	|	Geocoris paradoxus	|	synonym	|		|	
1209517	|	Geocoris tuberculifrons	|	synonym	|		|	
1209551	|	Holcocranum bergevini	|	synonym	|		|	
1209551	|	Holcocranum eburneum	|	synonym	|		|	
1209551	|	Holcocranum karumense	|	synonym	|		|	
1209556	|	Holcocranum megacephalum	|	synonym	|		|	
1209545	|	Artheneis chlorotica	|	synonym	|		|	
1209559	|	Karamania	|	synonym	|		|	
1209579	|	Garamans	|	synonym	|		|	
1209579	|	Barberia	|	synonym	|		|	
1209614	|	Microplax dimidiatus	|	synonym	|		|	
1209621	|	Brachyplax albidus	|	synonym	|		|	
1209621	|	Pachymerus palliatus	|	synonym	|		|	
1209621	|	Brachyplax linearis	|	synonym	|		|	
1209633	|	Metopoplax ditomoides decipiens	|	synonym	|		|	
1209633	|	Metopoplax origani cingulata	|	synonym	|		|	
1209642	|	Cyproplax avenae	|	synonym	|		|	
1209641	|	Cyproplax	|	synonym	|		|	
1209662	|	Stenogaster fuscovenosus	|	synonym	|		|	
1209665	|	Macroplax nevadensis	|	synonym	|		|	
1209665	|	Aphanus insignis	|	synonym	|		|	
1209665	|	Macroplax fasciata marmoratus	|	synonym	|		|	
1209665	|	Oxycarenus helferi	|	synonym	|		|	
1209914	|	Auchenodes joakimoffi	|	synonym	|		|	
1209704	|	Camptotelus angustus	|	synonym	|		|	
1209704	|	Camptotelus obscuripennis	|	synonym	|		|	
1221646	|	Stenogaster costatus	|	synonym	|		|	
1209704	|	Camptotelus montandoni	|	synonym	|		|	
1209717	|	Aneuropharus	|	synonym	|		|	
1209537	|	Aneuropharina	|	synonym	|		|	
1209770	|	Oxycarenus musculus	|	synonym	|		|	
1209774	|	Oxycarenus leucopterus	|	synonym	|		|	
1209774	|	Cymus cincticornis	|	synonym	|		|	
1209784	|	Pachymerus quinque-maculatus	|	synonym	|		|	
1209784	|	Oxycarenus spitzyi	|	synonym	|		|	
1209784	|	Stenogaster fallenii	|	synonym	|		|	
1209784	|	Heterogaster basalis	|	synonym	|		|	
1209789	|	Oxycarenus lifuanus	|	synonym	|		|	
1209827	|	Oxycarenus boranus	|	synonym	|		|	
1209801	|	Oxycarenus limbatipennis	|	synonym	|		|	
1209806	|	Anthocoris subcruciatus	|	synonym	|		|	
1209811	|	Oxycarenus roseus	|	synonym	|		|	
1209811	|	Stenogaster collaris	|	synonym	|		|	
1209798	|	Oxycarenus exitiosus	|	synonym	|		|	
1209774	|	Oxycarenus castaneus	|	synonym	|		|	
1209824	|	Stenogaster tardus	|	synonym	|		|	
1209824	|	Stenogaster siculus	|	synonym	|		|	
1209745	|	Stenogaster	|	synonym	|		|	
1209745	|	Maruthas	|	synonym	|		|	
1209893	|	Macropterna ornata	|	synonym	|		|	
1209893	|	Macropterna lethierryi	|	synonym	|		|	
1220523	|	Macropternella conica intermedia	|	synonym	|		|	
1220523	|	Macropternella conica nigriclava	|	synonym	|		|	
1209900	|	Macropterna foveicollis	|	synonym	|		|	
1209888	|	Macropterna	|	synonym	|		|	
1209913	|	Bycanistes	|	synonym	|		|	
1208147	|	Slaterellinae	|	synonym	|		|	
1209933	|	Metrarga contracta picea	|	synonym	|		|	
1209940	|	Metrarga nuda mauiensis	|	synonym	|		|	
1209930	|	Robinsonocorini	|	synonym	|		|	
1210007	|	Myersia	|	synonym	|		|	
1210039	|	Oceanides parvulus	|	synonym	|		|	
1210042	|	Nysius insulivagus	|	synonym	|		|	
1210048	|	Belonochilus mexicanus	|	synonym	|		|	
1210056	|	Orsillus longirostris	|	synonym	|		|	
1210059	|	Orsillus planus	|	synonym	|		|	
1210061	|	Heterogaster depressus	|	synonym	|		|	
1210061	|	Phygadicus graminis	|	synonym	|		|	
1210061	|	Macrorhamphus caucasicus	|	synonym	|		|	
1210053	|	Macrorhamphus	|	synonym	|		|	
1210053	|	Mecorhamphus	|	synonym	|		|	
1210007	|	Hudsona	|	synonym	|		|	
1210075	|	Nysius pubescens	|	synonym	|		|	
1210077	|	Nysius (Ortholomus) longiceps	|	synonym	|		|	
1210085	|	Nysius spurcus	|	synonym	|		|	
1210085	|	Nysius providus	|	synonym	|		|	
1210100	|	Nysius (Neseis) monticola	|	synonym	|		|	
1210174	|	Pachymerus fragariae	|	synonym	|		|	
1210209	|	Nysius pallens	|	synonym	|		|	
1224229	|	Nysius (Nysius) canigouensis	|	synonym	|		|	
1210212	|	Nysius kamehameha	|	synonym	|		|	
1210217	|	Nysius natalensis	|	synonym	|		|	
1210217	|	Nysius gracilis	|	synonym	|		|	
1210217	|	Nysius albidus	|	synonym	|		|	
1210217	|	Nysius maculatus	|	synonym	|		|	
1210233	|	Nysius strigosus	|	synonym	|		|	
1210233	|	Nysius minutus	|	synonym	|		|	
1210209	|	Nysius gastricus	|	synonym	|		|	
1210253	|	Nysius nigriscutellatus	|	synonym	|		|	
1210262	|	Nysius callifer	|	synonym	|		|	
1210262	|	Nysius inaequalis	|	synonym	|		|	
1210266	|	Nysius ericae obscuratus	|	synonym	|		|	
1210204	|	Nysius pallidus	|	synonym	|		|	
1210284	|	Cymus galapagensis	|	synonym	|		|	
1210291	|	Nysius coloradensis	|	synonym	|		|	
1210217	|	Nysius albidus	|	synonym	|		|	
1210311	|	Nysius lichenicola atralis	|	synonym	|		|	
1210311	|	Nysius lichenicola brunnealis	|	synonym	|		|	
1224390	|	Nysius (Nysius) ochraceus	|	synonym	|		|	
1220388	|	Brachynysius	|	synonym	|		|	
1220388	|	*Hemidiptera	|	synonym	|		|	
1220388	|	Nysius (Tropinysius)	|	synonym	|		|	
1210416	|	Nysius brevicollis	|	synonym	|		|	
1210418	|	Heterogaster atriclava	|	synonym	|		|	
1210418	|	Nysius proximus	|	synonym	|		|	
1210416	|	Nysius stalianus	|	synonym	|		|	
1210209	|	Nysius senecionis aegypticus	|	synonym	|		|	
1220388	|	Macroparius	|	synonym	|		|	
1224387	|	Nysius obsoletus	|	synonym	|		|	
1224387	|	Nysius punctipes	|	synonym	|		|	
1224387	|	Heterogaster lineatus	|	synonym	|		|	
1210434	|	Nysius thoracicus	|	synonym	|		|	
1210434	|	Heterogaster exilis	|	synonym	|		|	
1210434	|	Nysius fuliginosus	|	synonym	|		|	
1220388	|	Anorthuna	|	synonym	|		|	
1210451	|	Nysiodes faustus	|	synonym	|		|	
1210453	|	Camptonotus maculatus	|	synonym	|		|	
1210453	|	Nysius longicornis pallescens	|	synonym	|		|	
1210453	|	Leuconysius tachdirtensis	|	synonym	|		|	
1210453	|	Leuconysius biskrensis	|	synonym	|		|	
1210451	|	Camptocoris lindbergi	|	synonym	|		|	
1210450	|	Nysiodes	|	synonym	|		|	
1210450	|	Camptonotus	|	synonym	|		|	
1210450	|	Leuconysius	|	synonym	|		|	
1210450	|	Pseudonysius	|	synonym	|		|	
1210532	|	Rhyparochromus rubriginosus	|	synonym	|		|	
1210963	|	Lygaeosoma hoggari	|	synonym	|		|	
1210539	|	Lygaesoma reticulatum hungarica	|	synonym	|		|	
1210538	|	Pachymerus variabilis	|	synonym	|		|	
1210538	|	Heterogaster reticulatus	|	synonym	|		|	
1210513	|	Epibomius	|	synonym	|		|	
1210604	|	Lygaeus castaneipes	|	synonym	|		|	
1210604	|	Lygaeus innotatus	|	synonym	|		|	
1224885	|	Transvaalia flavescens	|	synonym	|		|	
1210614	|	Oncopeltus vagus	|	synonym	|		|	
1224885	|	Cimex aulicus beta	|	synonym	|		|	
1210586	|	Transvaalia lugens	|	synonym	|		|	
1210589	|	Lygaeus alternans	|	synonym	|		|	
1210604	|	Oncopeltus consors	|	synonym	|		|	
1210597	|	Lygaeus (Oncopeltus) rubricatus	|	synonym	|		|	
1210614	|	Lygaeus dispar	|	synonym	|		|	
1210604	|	Lygaeus contiguus	|	synonym	|		|	
1210607	|	Lygaeus gutta	|	synonym	|		|	
1210609	|	Lygaeus amboinensis	|	synonym	|		|	
1210612	|	Lygaeus quadriguttatus	|	synonym	|		|	
1210567	|	Transvaalia	|	synonym	|		|	
1210649	|	Lygaeus hamatus	|	synonym	|		|	
1210657	|	Lygaeus unifasciatus	|	synonym	|		|	
1210694	|	Lygaeus trimaculatus	|	synonym	|		|	
1210717	|	Spilostethus potanini	|	synonym	|		|	
1210697	|	Lygaeus bisbipunctatus	|	synonym	|		|	
1210697	|	Lygaeus sexmaculatus	|	synonym	|		|	
1210703	|	Lygaeus kalmii melanodermus	|	synonym	|		|	
1210708	|	Cimex speciosus	|	synonym	|		|	
1210708	|	Cimex punctum album	|	synonym	|		|	
1210720	|	Lygaeus costalis	|	synonym	|		|	
1210719	|	Lygaeus bipunctulus	|	synonym	|		|	
1210729	|	Lygaeus elatus	|	synonym	|		|	
1211290	|	Lygaeus singularis	|	synonym	|		|	
1210733	|	Lygaeus albostillatus	|	synonym	|		|	
1210762	|	Lygaeus ruficeps	|	synonym	|		|	
1210767	|	Lygaeus ventralis	|	synonym	|		|	
1210794	|	Lygaeus contaminatus	|	synonym	|		|	
1223703	|	Lygaeus pedestris	|	synonym	|		|	
1210804	|	Lygaeus tristrami divulsus	|	synonym	|		|	
1210814	|	Lygaeus semirubes	|	synonym	|		|	
1210842	|	Lygaeus koshunensis	|	synonym	|		|	
1210842	|	Caenocoris dudgeoni	|	synonym	|		|	
1210848	|	Paranysius fallaciosus priesneri	|	synonym	|		|	
1210848	|	Paranysius fallaciosus sudanensis	|	synonym	|		|	
1210848	|	Paranysius fallaciosus libycus	|	synonym	|		|	
1210859	|	Lygaeosoma solida	|	synonym	|		|	
1210859	|	Lygaeus albulus	|	synonym	|		|	
1210862	|	Melanocoryphus (Melanocoryphus) obscuripennis	|	synonym	|		|	
1210870	|	Cimex albidus	|	synonym	|		|	
1210870	|	Lygaeus saevus	|	synonym	|		|	
1210875	|	Lygaeus mundus	|	synonym	|		|	
1210878	|	Lygaeus affinis	|	synonym	|		|	
1210878	|	Lygaeus lanio	|	synonym	|		|	
1210878	|	Lygaeus squalidus	|	synonym	|		|	
1210878	|	Lygaeus pacificus	|	synonym	|		|	
1210885	|	Cimex tessellatus	|	synonym	|		|	
1210895	|	Lygaeus spinipes	|	synonym	|		|	
1210895	|	Lygaeus festivus	|	synonym	|		|	
1210895	|	Lygaeus planitiae	|	synonym	|		|	
1210877	|	Lygaeus desertus	|	synonym	|		|	
1220487	|	Spilostethus melanostolus alaicus	|	synonym	|		|	
1224952	|	Lygaeus fecialis	|	synonym	|		|	
1210908	|	Lygaeodon marmottani	|	synonym	|		|	
1210911	|	Lygaeus civilis surinamensis	|	synonym	|		|	
1210911	|	Cimex civilis	|	synonym	|		|	
1210864	|	Spilostethus	|	synonym	|		|	
1210864	|	Lygaeodon	|	synonym	|		|	
1211256	|	Microcaenocoris	|	synonym	|		|	
1210983	|	Acroleucus sceleratus	|	synonym	|		|	
1210975	|	Pamera flavicosta	|	synonym	|		|	
1210980	|	Lygaeus sulcatus	|	synonym	|		|	
1210989	|	Lygaeus maurus	|	synonym	|		|	
1210991	|	Lygaeus pallipes	|	synonym	|		|	
1210995	|	Lygaeus inaequalis	|	synonym	|		|	
1224062	|	Lygaeus manillensis	|	synonym	|		|	
1211257	|	Graptostethus parvus	|	synonym	|		|	
1224062	|	Lygaeus ornatus	|	synonym	|		|	
1211003	|	Graptostethus inornatus	|	synonym	|		|	
1211008	|	Lygaeus eous	|	synonym	|		|	
1224088	|	Graptostethus pictus	|	synonym	|		|	
1211029	|	Graptostethus vitiensis	|	synonym	|		|	
1211038	|	Lygaeus maculicollis	|	synonym	|		|	
1211038	|	Lygaeus rubricosus	|	synonym	|		|	
1224955	|	Lygaeus marginifer	|	synonym	|		|	
1224955	|	Lygaeus angulifer	|	synonym	|		|	
1224955	|	Lygaeus consentaneus	|	synonym	|		|	
1211059	|	Stalagmostethus	|	synonym	|		|	
1211096	|	Lygaeus pulcher	|	synonym	|		|	
1211096	|	Cimex erythrochlorus	|	synonym	|		|	
1211108	|	Lygaeus ventralis	|	synonym	|		|	
1211108	|	Cimex apuanus	|	synonym	|		|	
1211108	|	Cimex nobilis	|	synonym	|		|	
1211108	|	Lygaeus punctum	|	synonym	|		|	
1211117	|	Lygaeus bitransversus	|	synonym	|		|	
1211117	|	Lygaeus flavomarginellus	|	synonym	|		|	
1211117	|	Lygaeus rubescens	|	synonym	|		|	
1220482	|	Lygaeus (Melanocoryphus) affinis	|	synonym	|		|	
1211129	|	Lygaeus (Melanocoryphus) sefrensis	|	synonym	|		|	
1211129	|	Lygaeus superbus melanogaster	|	synonym	|		|	
1211129	|	Melanocoryphus atakoricus	|	synonym	|		|	
1211137	|	Melanocoryphus sanctus insons	|	synonym	|		|	
1211129	|	Melanocoryphus persimilis apricans	|	synonym	|		|	
1211148	|	Cimex discolor	|	synonym	|		|	
1211148	|	Cimex punctatoguttatus	|	synonym	|		|	
1211129	|	Melanocoryphus persimilis	|	synonym	|		|	
1211102	|	Melanocoryphus curtipennis	|	synonym	|		|	
1211092	|	Melanocoryphus	|	synonym	|		|	
1211203	|	Astacops spinipes	|	synonym	|		|	
1211203	|	Astacops delineatus	|	synonym	|		|	
1211227	|	Astacops elongatus	|	synonym	|		|	
1211211	|	Serinetha immunia	|	synonym	|		|	
1211210	|	Astacops subochraceus	|	synonym	|		|	
1211234	|	Serinetha spurcatus	|	synonym	|		|	
1224888	|	Arocatus aurorus	|	synonym	|		|	
1211258	|	Arocatus fasciatus	|	synonym	|		|	
1211264	|	Arocatus maculifrons	|	synonym	|		|	
1211267	|	Arocatus grassii	|	synonym	|		|	
1211290	|	Lygaeus ruficollis	|	synonym	|		|	
1211290	|	Lygaeus subjectus	|	synonym	|		|	
1211256	|	Tetralaccus	|	synonym	|		|	
1211198	|	Montaltus	|	synonym	|		|	
1211317	|	Rhodesia	|	synonym	|		|	
1211344	|	Cimex familiaris	|	synonym	|		|	
1220552	|	Lygaeus venustus marginatus	|	synonym	|		|	
1211352	|	Lygaeus belogolowi	|	synonym	|		|	
1211341	|	Lygaeus (Melanospilus)	|	synonym	|		|	
1211383	|	Aethalotus borneensis	|	synonym	|		|	
1220403	|	Abgarus	|	synonym	|		|	
1211390	|	Malleochrimnus	|	synonym	|		|	
1211101	|	Neacoryphus pelaezi	|	synonym	|		|	
1211557	|	Scopiastes vitticeps	|	synonym	|		|	
1211562	|	Scopiastes nigripes	|	synonym	|		|	
1224898	|	Astacops anticus	|	synonym	|		|	
1211573	|	Scopiastes (Xestonotellus)	|	synonym	|		|	
1211593	|	Lygaeus venosus	|	synonym	|		|	
1211612	|	Lygaeus (Ochrostomus) moa	|	synonym	|		|	
1211666	|	Lygaeus modestus	|	synonym	|		|	
1211620	|	Lygaeus rubricatus	|	synonym	|		|	
1211622	|	Lygaeus (Ochrostomus) dispar	|	synonym	|		|	
1211624	|	Lygaeus lineola	|	synonym	|		|	
1211637	|	Lygaeus guttiger	|	synonym	|		|	
1211654	|	Lygaeus maurus	|	synonym	|		|	
1211669	|	Lygaeus campestris	|	synonym	|		|	
1211726	|	Lygaeus discoidalis	|	synonym	|		|	
1211756	|	Lygaeus ruficeps	|	synonym	|		|	
1211760	|	Cimex biguttatus	|	synonym	|		|	
1211760	|	Lygaeus divisus	|	synonym	|		|	
1211755	|	Brachylygaeus	|	synonym	|		|	
1211772	|	Lygaeus dimidiatus	|	synonym	|		|	
1211772	|	Lygaeus bipartitus	|	synonym	|		|	
1211775	|	Lygaeus vicinus	|	synonym	|		|	
1211771	|	Kalinchacoris	|	synonym	|		|	
1211854	|	Apteroloides	|	synonym	|		|	
1211593	|	[ ? ] bergi	|	synonym	|		|	
1211956	|	Syzygitis reflexa	|	synonym	|		|	
1211939	|	Domiduca chinai	|	synonym	|		|	
1211919	|	Domiduca	|	synonym	|		|	
1211919	|	Hovania	|	synonym	|		|	
1211919	|	Rhiobia	|	synonym	|		|	
1211919	|	Mesostates	|	synonym	|		|	
1211950	|	Macellocoris	|	synonym	|		|	
1211956	|	Pachymerus hyalinatus	|	synonym	|		|	
1211956	|	Imbrius chilensis	|	synonym	|		|	
1211954	|	Imbrius	|	synonym	|		|	
1211963	|	Ischnorrhynchus franciscanus	|	synonym	|		|	
1211966	|	Phytocoris puncticollis	|	synonym	|		|	
1211966	|	Ischnorhynchus privignus	|	synonym	|		|	
1211966	|	Lygaeus didymus	|	synonym	|		|	
1211976	|	Ischnorhynchus thoracicus	|	synonym	|		|	
1211976	|	Ischnorhynchus championi	|	synonym	|		|	
1211976	|	Ischnorhynchus pictipes	|	synonym	|		|	
1211986	|	Ischnorhynchus geminatus	|	synonym	|		|	
1220468	|	Ischnorhynchus geminatus grisescens	|	synonym	|		|	
1220405	|	Ischnorhynchus	|	synonym	|		|	
1220405	|	Cymus (Lyctus)	|	synonym	|		|	
1212039	|	Peliopelta tropicalis	|	synonym	|		|	
1212037	|	Helonotus	|	synonym	|		|	
1212056	|	Stenophyella malkini	|	synonym	|		|	
1212056	|	Stenophyella sabulicola	|	synonym	|		|	
1212070	|	Teracrius bipunctatus	|	synonym	|		|	
1212087	|	Paraphlegyas namakundensis	|	synonym	|		|	
1212078	|	Paraphlegyas	|	synonym	|		|	
1212078	|	Opisthostenus	|	synonym	|		|	
1212102	|	Pachygrontha nigrolineata	|	synonym	|		|	
1212102	|	Pachygrontha obluctans	|	synonym	|		|	
1212117	|	Pachygrontha tabida	|	synonym	|		|	
1212117	|	Pachygrontha dixoni	|	synonym	|		|	
1212117	|	Pachygrontha confusa	|	synonym	|		|	
1212117	|	Pachygrontha cruenta	|	synonym	|		|	
1212123	|	Atractophora fusifemur	|	synonym	|		|	
1212125	|	Pachygrontha bicornuta	|	synonym	|		|	
1212142	|	Pachygrontha brevicornis	|	synonym	|		|	
1212145	|	Pachygrontha parvula	|	synonym	|		|	
1222976	|	Atractophora bipunctata	|	synonym	|		|	
1212097	|	Dilophos	|	synonym	|		|	
1212097	|	Peliosoma	|	synonym	|		|	
1212097	|	Atractophora	|	synonym	|		|	
1212178	|	Oedancala dorsilinea	|	synonym	|		|	
1212261	|	Locutius atratus	|	synonym	|		|	
1212251	|	Plinthisus horvathi	|	synonym	|		|	
1212261	|	Locutius pallescens	|	synonym	|		|	
1212263	|	Plinthisus hungaricus	|	synonym	|		|	
1212268	|	Pachymerus bidentulus	|	synonym	|		|	
1212268	|	Pachymerus bidenticulatus	|	synonym	|		|	
1212268	|	Plinthisus longipennis	|	synonym	|		|	
1212502	|	Plinthisus (Plinthisus) franzi	|	synonym	|		|	
1212279	|	Plinthisus pubescens	|	synonym	|		|	
1212263	|	Plinthisus elongatus	|	synonym	|		|	
1212501	|	Plinthisus dimidiatus	|	synonym	|		|	
1212427	|	Plinthisus ferrugineus	|	synonym	|		|	
1212262	|	Plinthisus sibiricus	|	synonym	|		|	
1212414	|	Plinthisus ingens	|	synonym	|		|	
1212501	|	Nanoplinthisus vicinus	|	synonym	|		|	
1212476	|	Plinthisus bicolor	|	synonym	|		|	
1212493	|	Plinthisus (Plinthisomus) lusitanicus	|	synonym	|		|	
1212497	|	Rhyparochromus coleoptratus	|	synonym	|		|	
1212497	|	Plinthisus latus	|	synonym	|		|	
1212530	|	Camptocera horwathi	|	synonym	|		|	
1212530	|	Tropistethus aurantiacus	|	synonym	|		|	
1212528	|	Plinthisus (Ommatoplinthisus)	|	synonym	|		|	
1212528	|	Phthonosteres	|	synonym	|		|	
1216254	|	Stictolethaeus slateri	|	synonym	|		|	
1212554	|	Arrianoides	|	synonym	|		|	
1212565	|	Adauctus nigrocapitatus	|	synonym	|		|	
1212586	|	Trapezus	|	synonym	|		|	
1212604	|	Aphanus raja	|	synonym	|		|	
1212621	|	Lethaeus niger	|	synonym	|		|	
1212621	|	Lethaeus dalmatinus	|	synonym	|		|	
1212621	|	Lethaeus syriacus	|	synonym	|		|	
1212615	|	Lethaeus simpsoni	|	synonym	|		|	
1212602	|	Mimicus	|	synonym	|		|	
1212602	|	Coptoneurus	|	synonym	|		|	
1212670	|	Esuris purpurata	|	synonym	|		|	
