uid	|	name	|	type	|	rank	|	
1101197	|	Tetricodina luteomarginata	|	synonym	|		|	
1101196	|	Tetricodina	|	synonym	|		|	
1101196	|	Tettigodina	|	synonym	|		|	
1101221	|	Epitadas	|	synonym	|		|	
1101221	|	Oxynotus	|	synonym	|		|	
1101228	|	Oxytettix? macrocerus	|	synonym	|		|	
1101257	|	Bolotettix exiguus	|	synonym	|		|	
1101263	|	Amorphopus simplex	|	synonym	|		|	
1101260	|	Tetticerus	|	synonym	|		|	
1101271	|	Paramitraria	|	synonym	|		|	
1101271	|	Sibynae	|	synonym	|		|	
1101275	|	Sibynae guangdongensis	|	synonym	|		|	
1101288	|	Amphinotulus	|	synonym	|		|	
1101290	|	Apterotettix kokodensis	|	synonym	|		|	
1101297	|	Scabritettix	|	synonym	|		|	
1101334	|	Systolederus carli celebensis	|	synonym	|		|	
1101334	|	Systolederus fruhstorferi	|	synonym	|		|	
1101319	|	Systoloderus	|	synonym	|		|	
1101356	|	Pseudomitraria breviceps	|	synonym	|		|	
1101373	|	Tetrix polypictus	|	synonym	|		|	
1101373	|	Xistra pulvillus	|	synonym	|		|	
1101405	|	Orthotettixoides	|	synonym	|		|	
1100864	|	Metrodoridae	|	synonym	|		|	
1100864	|	Metrodorae	|	synonym	|		|	
1101309	|	Miriatroides quadrivertex	|	synonym	|		|	
1222813	|	Amorphopi	|	synonym	|		|	
1100864	|	Metrodorini	|	synonym	|		|	
1101441	|	Mazarredia lugubris	|	synonym	|		|	
1101457	|	Bolotettix pictipes	|	synonym	|		|	
1101459	|	Criotettix extremus	|	synonym	|		|	
1101461	|	Criotettix gravelyi	|	synonym	|		|	
1101461	|	Criotettix maximus	|	synonym	|		|	
1101472	|	Criotettix obscurus	|	synonym	|		|	
1101478	|	Eucriotettix oculatus guentheri	|	synonym	|		|	
1101449	|	Systolotettix	|	synonym	|		|	
1101504	|	Coptotettix inflatus	|	synonym	|		|	
1101531	|	Syzygottix	|	synonym	|		|	
1101563	|	Loxilobus variabilis	|	synonym	|		|	
1101571	|	Tettitelum hastatum	|	synonym	|		|	
1101577	|	Tettix latispina	|	synonym	|		|	
1101577	|	Acanthalobus longinotus	|	synonym	|		|	
1101577	|	Tettix simplex	|	synonym	|		|	
1101592	|	Criotettix miliarius cuneatus	|	synonym	|		|	
1101600	|	Criotettix dilatata	|	synonym	|		|	
1101603	|	Mazarredia insularis	|	synonym	|		|	
1101573	|	Acanthalobus	|	synonym	|		|	
1101573	|	Acantholobus	|	synonym	|		|	
1101650	|	Mitrariella	|	synonym	|		|	
1101669	|	Thoradonta pruthii	|	synonym	|		|	
1101669	|	Thoradonta sinuata	|	synonym	|		|	
1101657	|	Thoradonota	|	synonym	|		|	
1101657	|	Thoradonata	|	synonym	|		|	
1101657	|	Thorodonta	|	synonym	|		|	
1101640	|	Thoradonotini	|	synonym	|		|	
1101695	|	Amphybotettix	|	synonym	|		|	
1101703	|	Scelymena alligator	|	synonym	|		|	
1101713	|	Abbasia subserrata	|	synonym	|		|	
1101713	|	Scelymena nodosa	|	synonym	|		|	
1101713	|	Scelimena spinata	|	synonym	|		|	
1101717	|	Scelymena contracta	|	synonym	|		|	
1101717	|	Gryllus (Locusta) femorata	|	synonym	|		|	
1101717	|	Scelimena uncinata	|	synonym	|		|	
1101712	|	Abbasia	|	synonym	|		|	
1101731	|	Eugavialidium feae	|	synonym	|		|	
1101743	|	Hexocera sexspicata	|	synonym	|		|	
1101759	|	Platygavialidium uvarovi	|	synonym	|		|	
1101780	|	Scelymena extensa	|	synonym	|		|	
1101762	|	Eugavialidium	|	synonym	|		|	
1101762	|	Scelymena	|	synonym	|		|	
1101762	|	Scelhymena	|	synonym	|		|	
1101793	|	Chthonius	|	synonym	|		|	
1101793	|	Chthonotettix	|	synonym	|		|	
1101436	|	Scelimenae	|	synonym	|		|	
1101830	|	Formosatettoides	|	synonym	|		|	
1101884	|	Hedotettix cristitergus	|	synonym	|		|	
1101865	|	Hedotettix gracilis abortus	|	synonym	|		|	
1101865	|	Hedotettix arcuatus	|	synonym	|		|	
1101865	|	Hedotettix diminutus	|	synonym	|		|	
1101865	|	Tettix discalis	|	synonym	|		|	
1101865	|	Tetrix exsultans	|	synonym	|		|	
1101865	|	Hedotettix festivus	|	synonym	|		|	
1101865	|	Hedotettix lineata	|	synonym	|		|	
1101865	|	Tettix lineosus	|	synonym	|		|	
1101865	|	Tettix obliquifera	|	synonym	|		|	
1101865	|	Tettix umbriferus	|	synonym	|		|	
1101865	|	Tettix vittiferus	|	synonym	|		|	
1101932	|	Euparatettix pilosus	|	synonym	|		|	
1101932	|	Euparatettix tarsalis	|	synonym	|		|	
1101941	|	Ergatettix guentheri	|	synonym	|		|	
1101941	|	Euparatettix paranodulosus	|	synonym	|		|	
1102253	|	Indatettix	|	synonym	|		|	
1101988	|	Formosatettix hubeiensis	|	synonym	|		|	
1107084	|	Heteropterus	|	synonym	|		|	
1107085	|	Heteropterus xiushanensis	|	synonym	|		|	
1102017	|	Nomotettix acuminatus	|	synonym	|		|	
1102021	|	Nomotettix arcuatus	|	synonym	|		|	
1102021	|	Nomotettix borealis	|	synonym	|		|	
1102021	|	Batrachidea carinata	|	synonym	|		|	
1102021	|	Nomotettix cristatus denticulatus	|	synonym	|		|	
1102021	|	Nomotettix sinufrons	|	synonym	|		|	
1102027	|	Nomotettix compressus atavus	|	synonym	|		|	
1102031	|	Tetrix depressior	|	synonym	|		|	
1102031	|	Acrydium montilunorum	|	synonym	|		|	
1102031	|	Leptacrydium angustatum	|	synonym	|		|	
1102042	|	Micronotus hancocki	|	synonym	|		|	
1102048	|	Neotettix bolivari	|	synonym	|		|	
1102048	|	Neotettix bolteri	|	synonym	|		|	
1102048	|	Neotettix coarctatus	|	synonym	|		|	
1102048	|	Neotettix hancocki	|	synonym	|		|	
1102048	|	Neotettix longipennis	|	synonym	|		|	
1102048	|	Apotettix minutus	|	synonym	|		|	
1102048	|	Neotettix rotundifrons	|	synonym	|		|	
1102048	|	Neotettix variabilis	|	synonym	|		|	
1102057	|	Cavotettix apterus	|	synonym	|		|	
1102046	|	Cavotettix	|	synonym	|		|	
1102062	|	Ochetotettix volans	|	synonym	|		|	
1102064	|	Lamprauges	|	synonym	|		|	
1102064	|	Phaestus	|	synonym	|		|	
1102073	|	Stenodorsus	|	synonym	|		|	
1102076	|	Terdorus	|	synonym	|		|	
1102076	|	Terederus	|	synonym	|		|	
1102481	|	Mesotettix (Uvarovitettix)	|	synonym	|		|	
1102104	|	Tettix nobrei	|	synonym	|		|	
1102481	|	Bienkotetrix	|	synonym	|		|	
1102115	|	Ibeotettix batesi	|	synonym	|		|	
1102120	|	Lamellitettix acutus	|	synonym	|		|	
1102120	|	Lamellitettix pluricarinatus	|	synonym	|		|	
1102124	|	Africotettix	|	synonym	|		|	
1102139	|	Dinotettix elegans	|	synonym	|		|	
1102141	|	Barytettix	|	synonym	|		|	
1101818	|	Tetricinae	|	synonym	|		|	
1101818	|	Mesotettiginae	|	synonym	|		|	
1102481	|	Depressotetrix	|	synonym	|		|	
1102172	|	Tetrix depressa turcica	|	synonym	|		|	
1102172	|	Tetrix acuminata	|	synonym	|		|	
1102172	|	Tetrix charpentieri	|	synonym	|		|	
1102172	|	Tetrix elevata	|	synonym	|		|	
1102172	|	Tettix rudis	|	synonym	|		|	
1102187	|	Coptotettix artolobus	|	synonym	|		|	
1102212	|	Loxilobus rugosus	|	synonym	|		|	
1102226	|	Coptotettix gyoergyii	|	synonym	|		|	
1102226	|	Paratettix latifastigii	|	synonym	|		|	
1102233	|	Coptotettix fugongensis	|	synonym	|		|	
1102179	|	Copotettix	|	synonym	|		|	
1102271	|	Hedotettix celebicus	|	synonym	|		|	
1102271	|	Paratettix gracilis	|	synonym	|		|	
1102274	|	Euparatettix corpulentus	|	synonym	|		|	
1102274	|	Euparatettix tenuis	|	synonym	|		|	
1102278	|	Euparatettix ocellatus	|	synonym	|		|	
1102278	|	Tetrix vittata	|	synonym	|		|	
1102253	|	Euparatettixoides	|	synonym	|		|	
1102340	|	Tettix atypicalis	|	synonym	|		|	
1102340	|	Tettix atypicalis ceylonus	|	synonym	|		|	
1102340	|	Acrydium tectitergum	|	synonym	|		|	
1102340	|	Paratettix variegatus	|	synonym	|		|	
1102423	|	Paratettix hirsutus	|	synonym	|		|	
1102352	|	Paratettix wilwerthi	|	synonym	|		|	
1102357	|	Paratettix femoralis	|	synonym	|		|	
1102357	|	Paratettix histrio	|	synonym	|		|	
1102357	|	Paratettix inalatus	|	synonym	|		|	
1102357	|	Tetrix longipennis	|	synonym	|		|	
1102357	|	Tetrix longipennis mutabilis	|	synonym	|		|	
1102364	|	Paratettix albolimbatus	|	synonym	|		|	
1102364	|	Paratettix biplagiatus	|	synonym	|		|	
1102367	|	Paratettix nanus	|	synonym	|		|	
1102369	|	Telmatettix aridus	|	synonym	|		|	
1102369	|	Paratettix fallax	|	synonym	|		|	
1102369	|	Paratettix hesperus	|	synonym	|		|	
1102369	|	Paratettix minutus	|	synonym	|		|	
1102369	|	Telmatettix parviverticis	|	synonym	|		|	
1102369	|	Telmatettix minutus rugosus	|	synonym	|		|	
1102377	|	Paratettix texanus nanus	|	synonym	|		|	
1102377	|	Tetrix oxycephala	|	synonym	|		|	
1102377	|	Paratettix texanus	|	synonym	|		|	
1102381	|	Paratettix alatus	|	synonym	|		|	
1102381	|	Paratettix crasseipes	|	synonym	|		|	
1102386	|	Paratettix bolivari	|	synonym	|		|	
1102386	|	Paratettix fluctuans	|	synonym	|		|	
1102386	|	Paratettix mediocris	|	synonym	|		|	
1102386	|	Paratettix similis	|	synonym	|		|	
1102393	|	Merotettix pristinus	|	synonym	|		|	
1102393	|	Paratettix frey-gessnerii	|	synonym	|		|	
1102406	|	Tetrix brachyptera	|	synonym	|		|	
1102406	|	Tettix dorhni	|	synonym	|		|	
1102406	|	Tettix ophthalmicus	|	synonym	|		|	
1102406	|	Paratettix weidneri	|	synonym	|		|	
1102411	|	Paratettix mexicanus abortus	|	synonym	|		|	
1102411	|	Paratettix toltecus arizonus	|	synonym	|		|	
1102411	|	Paratettix toltecus extensus	|	synonym	|		|	
1102411	|	Paratettix morsei	|	synonym	|		|	
1102411	|	Paratettix robustus	|	synonym	|		|	
1102411	|	Paratettix toltecus sonorensis	|	synonym	|		|	
1102411	|	Paratettix tuberculatus	|	synonym	|		|	
1102419	|	Paratettix parvus	|	synonym	|		|	
1102419	|	Paratettix dunkensis	|	synonym	|		|	
1102419	|	Paratettix longipennis	|	synonym	|		|	
1102437	|	Paratettix sinatus	|	synonym	|		|	
1102440	|	Paratettix curvinotum	|	synonym	|		|	
1102440	|	Paratettix productus	|	synonym	|		|	
1102447	|	Paratettix borellii	|	synonym	|		|	
1102447	|	Tettix convexus	|	synonym	|		|	
1102447	|	Paratettix durus	|	synonym	|		|	
1102447	|	Apotettix eurycephalus	|	synonym	|		|	
1102447	|	Paratettix saevus	|	synonym	|		|	
1102447	|	Tettix sinuatus	|	synonym	|		|	
1102447	|	Tettix tectus	|	synonym	|		|	
1102464	|	Telmatettix burri	|	synonym	|		|	
1102464	|	Paratettix cinereus	|	synonym	|		|	
1102464	|	Paratettix scaber ugandensis	|	synonym	|		|	
1102469	|	Coptotettix parvulus	|	synonym	|		|	
1102335	|	Merotettix	|	synonym	|		|	
1102335	|	Apotettix	|	synonym	|		|	
1102335	|	Telmatettix	|	synonym	|		|	
1102335	|	Mesotettix	|	synonym	|		|	
1102335	|	Mishtshenkotetrix	|	synonym	|		|	
1102423	|	Paratettix jhapanus	|	synonym	|		|	
1102335	|	Mishtshenkotettix	|	synonym	|		|	
1102481	|	Tetrix (Tetratetrix)	|	synonym	|		|	
1102484	|	Tettix longulus	|	synonym	|		|	
1102484	|	Tettix sibiricus	|	synonym	|		|	
1102484	|	Tetrix trux	|	synonym	|		|	
1102497	|	Nomotettix arcticus	|	synonym	|		|	
1102497	|	Tetrix arcticus obtusus	|	synonym	|		|	
1102497	|	Tetrix kraussi paradoxa	|	synonym	|		|	
1102497	|	Tetrix sjostedti	|	synonym	|		|	
1102497	|	Tetrix sjostedtiana	|	synonym	|		|	
1102497	|	Tetrix bipunctata subaptera	|	synonym	|		|	
1102497	|	Tetrix kraussi tuberculata	|	synonym	|		|	
1102497	|	Tetrix validus	|	synonym	|		|	
1102497	|	Tetrix obscura	|	synonym	|		|	
1102497	|	Tettix schrankii	|	synonym	|		|	
1102497	|	Acrydium opacum	|	synonym	|		|	
1102497	|	Acrydium bifasciatum	|	synonym	|		|	
1102497	|	Gryllus (Bulla) xyphothyreus	|	synonym	|		|	
1102512	|	Tetrix bolivari bazyluki	|	synonym	|		|	
1102512	|	Paratettix caucasicus	|	synonym	|		|	
1102512	|	Tetrix bolivari muchei	|	synonym	|		|	
1102512	|	Tetrix bolivari raggei	|	synonym	|		|	
1102517	|	Tetrix brunneri caudata	|	synonym	|		|	
1102517	|	Tettix tentatus	|	synonym	|		|	
1102539	|	Acrydium amurense	|	synonym	|		|	
1102541	|	Tetrix austriaca	|	synonym	|		|	
1102541	|	Tetrix subulata atrata	|	synonym	|		|	
1102541	|	Tetrix bielawskii	|	synonym	|		|	
1102541	|	Tetrix flavolineata	|	synonym	|		|	
1102541	|	Acrydium granulatum	|	synonym	|		|	
1102541	|	Tettix incurvatus	|	synonym	|		|	
1102541	|	Tettix luggeri	|	synonym	|		|	
1102541	|	Tettix morsei	|	synonym	|		|	
1102541	|	Tetrix subulata sahlbergi	|	synonym	|		|	
1102541	|	Acrydium subalatum	|	synonym	|		|	
1102541	|	Acrydium dorsale	|	synonym	|		|	
1102541	|	Acrydium quadrimaculatum	|	synonym	|		|	
1102541	|	Acrydium ephippium	|	synonym	|		|	
1102541	|	Acrydium lunulatum	|	synonym	|		|	
1102541	|	Acrydium cristatum	|	synonym	|		|	
1102541	|	Acrydium bimaculatum	|	synonym	|		|	
1102541	|	Tetrix exclamationis	|	synonym	|		|	
1102541	|	Tetrix marginata	|	synonym	|		|	
1102541	|	Tetrix panzeri	|	synonym	|		|	
1102541	|	Acrydium subulatum oculata	|	synonym	|		|	
1222964	|	Tetrix antennata	|	synonym	|		|	
1222964	|	Tetrix undulata australis	|	synonym	|		|	
1222964	|	Tetrix nutans	|	synonym	|		|	
1222964	|	Tetrix pisarskii	|	synonym	|		|	
1224031	|	Acrydium bifasciatum	|	synonym	|		|	
1224031	|	Tetrix kiefferi	|	synonym	|		|	
1224031	|	Acridium ochraceum	|	synonym	|		|	
1224031	|	Acridium scriptum	|	synonym	|		|	
1224031	|	Tetrix variegatum	|	synonym	|		|	
1224031	|	Acrydium vittata	|	synonym	|		|	
1102582	|	Tettix blatchleyi	|	synonym	|		|	
1102584	|	Tettix arenosus costatus	|	synonym	|		|	
1102584	|	Tettix decoratus	|	synonym	|		|	
1102584	|	Tettix fluctuosus	|	synonym	|		|	
1102584	|	Tettix gibbosus	|	synonym	|		|	
1102584	|	Tettix inflatus	|	synonym	|		|	
1102584	|	Tettix obscurus	|	synonym	|		|	
1102592	|	Tettigidea acadicus	|	synonym	|		|	
1102592	|	Tetrix bilineata	|	synonym	|		|	
1102592	|	Tetrix dorsalis	|	synonym	|		|	
1102592	|	Tetrix quadrimaculata	|	synonym	|		|	
1102592	|	Tettix triangularis	|	synonym	|		|	
1102598	|	Tettix hancocki abbreviatus	|	synonym	|		|	
1102598	|	Tetrix crassus	|	synonym	|		|	
1102604	|	Tetrix jarockii	|	synonym	|		|	
1102604	|	Tetrix ceperoi balcanicus	|	synonym	|		|	
1102604	|	Tetrix ceperoi brachyptera	|	synonym	|		|	
1102611	|	Acrydium depressum circumscripta	|	synonym	|		|	
1102611	|	Acrydium depressum conspersa	|	synonym	|		|	
1102611	|	Acrydium depressum contigua	|	synonym	|		|	
1102611	|	Acrydium depressum dimidiata	|	synonym	|		|	
1102622	|	Tettix serripes	|	synonym	|		|	
1102625	|	Tetrix (Macedotetrix) gradojevici	|	synonym	|		|	
1102625	|	Tetrix tuerki orientalis	|	synonym	|		|	
1102481	|	Tetrix (Macedotetrix)	|	synonym	|		|	
1102481	|	Tettix	|	synonym	|		|	
1102481	|	Acridium	|	synonym	|		|	
1102657	|	Tetrix qiliangshanensis	|	synonym	|		|	
1102666	|	Tetrix nigrimaculata	|	synonym	|		|	
1102668	|	Tetrix grossus	|	synonym	|		|	
1102678	|	Tetrix serrifemeroides	|	synonym	|		|	
1102708	|	Tetrix torulihumerus	|	synonym	|		|	
1102481	|	Tettis	|	synonym	|		|	
1102481	|	Acrydium	|	synonym	|		|	
1102178	|	Tettigiae	|	synonym	|		|	
1102755	|	Allulatettix	|	synonym	|		|	
1102774	|	Coptotettix yaeyamensis	|	synonym	|		|	
1100584	|	Bufonidae	|	synonym	|		|	
1101818	|	Tetrigiae	|	synonym	|		|	
1102782	|	Tripetalocerae	|	synonym	|		|	
1102803	|	Discotettix armatus	|	synonym	|		|	
1102802	|	Mnesarchus	|	synonym	|		|	
1102803	|	Discotettix adenanii	|	synonym	|		|	
1102833	|	Spartolus longiceps	|	synonym	|		|	
1102836	|	Hydrotettix	|	synonym	|		|	
1102792	|	Discotettigiae	|	synonym	|		|	
1102792	|	Discotettinae	|	synonym	|		|	
1102792	|	Discotettigidae	|	synonym	|		|	
1111716	|	Christa	|	synonym	|		|	
1102868	|	Pseudopitettix	|	synonym	|		|	
1102887	|	Acmophyllini	|	synonym	|		|	
1102890	|	Acmophyllum excavatum	|	synonym	|		|	
1102890	|	Acmophyllum nigropunctatum	|	synonym	|		|	
1102890	|	Acmophyllum excaratum	|	synonym	|		|	
1102890	|	Acmophyllum nigro-punctatum	|	synonym	|		|	
1102897	|	Trachytettix heros	|	synonym	|		|	
1102897	|	Cladoramus monstrosus	|	synonym	|		|	
1102897	|	Cladoramus squalus	|	synonym	|		|	
1102905	|	Cladonotus horridus	|	synonym	|		|	
1102914	|	Acmophyllum xerophylloide	|	synonym	|		|	
1102914	|	Acmophyllum conradti	|	synonym	|		|	
1102914	|	Trypophyllum cranonotum	|	synonym	|		|	
1102913	|	Medinophyllum	|	synonym	|		|	
1102921	|	Xerophyllum platycorys extensum	|	synonym	|		|	
1102921	|	Xerophyllum galeatum	|	synonym	|		|	
