id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1187867	typeGenus	Breddin. 1900. Hemiptera nonnulla regionis australicae. Entomologische Nachrichten 26:17-46	Colpurini Breddin, 1900								
1188008	typeGenus	Stål. 1871[1870]. Hemiptera insularum Philippinarum.-Bidrag till Philippinska oarnes Hemipter-fauna. Öfversigt af Kongliga Vetenskaps-Akademiens Förhandlingar 27:607-776	Lybantaria Stål, 1871								
1188009	typeGenus	Breddin. 1906. Neue Beiträge zur Kenntnis von Colpura Bergr. und verwandter Rhynchoten. Annales de la Société Entomologique de Belgique (Ann. Soc. Entomol. Belg.) 50:47-58	Agathyrnaria Breddin, 1906								
1188266	typeGenus	Breddin. 1900. Materiae ad cognitionem subfamiliae Pachycephalini (Lybantini olim) ex Hemipteris-Heteropteris, Fam. Coreidae  . Revue d'Entomologie 19:194-217, 10 text-figs.	Pachycephalini Breddin, 1900								
1188267	typeGenus	Kirkaldy. 1902. Memoirs on Oriental Rhynchota. Journal of the Bombay Natural History Society (J.Bombay nat.Hist.Soc.) 14:46-58, 294-309	Hygiinae Kirkaldy, 1902								
1188281	typeGenus	Amyot & Serville. 1843. Histoire naturelle des insectes. Hémiptères, Roret, Paris i-lxxvi, 1-675, 1-6	Syromastides Amyot & Serville, 1843								
1188283	typeGenus		Spathocériens								
1188286	typeGenus	Stål. 1872. Genera Coreidarum Europae disposuit. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 29(6):49-56	Atractaria Stål, 1872								
1188287	typeGenus	Lethierry & Severin. 1894. Hétéroptères, Coreidae, Berytidae, Lygoeidae, Pyrrhocoridae. Catalogue général des Hémiptères, Hayez, Bruxelles Tome II:1-277	Centroscelidae Lethierry & Severin, 1894								
1188432	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Daladeraria Stål, 1873								
1188476	typeGenus	Bergroth. 1913. Supplementum Catalogi Hemipterorum Bruxellensis. II. Coreidae, Pyrrhocoridae, Colobathristidae, Neididae. Mémoires de la Société Entomologique de Belgique 22:125-183	Dasynaria Bergroth, 1913								
1188567	typeGenus	Li, X.Z. 1997. Cladistic analysis of the phylogenetic relationships among the tribal rank taxa of Coreidae (Hemiptera-Heteroptera: Coreoidea). Acta Zootaxonomica Sinica 22(1):60-68	Chinadasynini Li, 1997								
1188568	typeGenus	Li, X.Z. 1997. Cladistic analysis of the phylogenetic relationships among the tribal rank taxa of Coreidae (Hemiptera-Heteroptera: Coreoidea). Acta Zootaxonomica Sinica 22(1):60-68	Dasynopsini Li, 1997								
1188569	typeGenus	Li, X.Z. 1997. Cladistic analysis of the phylogenetic relationships among the tribal rank taxa of Coreidae (Hemiptera-Heteroptera: Coreoidea). Acta Zootaxonomica Sinica 22(1):60-68	Paradasynini Li, 1997								
1188570	typeGenus	Li, X.Z. 1997. Cladistic analysis of the phylogenetic relationships among the tribal rank taxa of Coreidae (Hemiptera-Heteroptera: Coreoidea). Acta Zootaxonomica Sinica 22(1):60-68	Sinodasynini Li, 1997								
1188572	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Pendulinaria Stål, 1873								
1188615	typeGenus		Gonocérates								
1188839	typeGenus	Amyot & Serville. 1843. Histoire naturelle des insectes. Hémiptères, Roret, Paris i-lxxvi, 1-675, 1-6	Homoeocerini Amyot & Serville, 1843								
1189082	typeGenus	Hsiao. 1964. New Coreidae (Hemiptera, Heteroptera) from China II. Acta Zoologica Sinica 16:89-100	Manocoreini Hsiao, 1964								
1189091	typeGenus	Hsiao. 1964. New Coreidae (Hemiptera, Heteroptera) from China II. Acta Zoologica Sinica 16:89-100	Mecocnemini Hsiao, 1964								
1189094	typeGenus	Amyot & Serville. 1843. Histoire naturelle des insectes. Hémiptères, Roret, Paris i-lxxvi, 1-675, 1-6	Mictini Amyot & Serville, 1843								
1189095	typeGenus	Breddin. 1903. Missdeutete und neue Hemipteren-Arten der indo-australischen Fauna. Sitzungs- Berichte der Gesellschaft Naturforschender Freunde zu Berlin 1903:195-223	Helcomeriini Breddin, 1903								
1189098	typeGenus	Hsiao. 1963. New Coreidae (Hemiptera, Heteroptera) from China I. Acta Zoologica Sinica 15:611-623	Derepterini Hsiao, 1963								
1189611	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Petascelaria Stål, 1873								
1189665	typeGenus	Bergroth. 1913. Supplementum Catalogi Hemipterorum Bruxellensis. II. Coreidae, Pyrrhocoridae, Colobathristidae, Neididae. Mémoires de la Société Entomologique de Belgique 22:125-183	Petaloscelidaria Bergroth, 1913								
1189670	typeGenus	Mulsant & Rey. 1870. Histoire naturelle des punaises de France. Coréides, Alydides, Berytides, Stenocephalides., Cornell University Press, Ithaca, New York 1-250, 1-3	Phyllomorphaires Mulsant & Rey, 1870								
1189724	typeGenus	Puton. 1872. Bibliographie. Les Coréides de MM. Mulsant et Rey. Étude sur cette famille. Annales de la Société Entomologique de France 1:303-314	Prionotylii Puton, 1872								
1189732	typeGenus	Hsiao. 1963. New Coreidae (Hemiptera, Heteroptera) from China I. Acta Zoologica Sinica 15:611-623	Sinotagini Hsiao, 1963								
1189756	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Latimbaria Stål, 1873								
1189785	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Cyllararia Stål, 1873								
1189787	typeGenus	Ahmad. 1964. Systematic position of Dicrorymbus, Xenoceraea and Procamptus (Hemiptera, Coreidae), three of Bergroth's genera from the Philippine Islands, with descriptions of two new species. Ann.ent.fenn., Helsinki 30:17-34	Procamptini Ahmad, 1964								
1189821	typeGenus	Schaefer, C. W. 1968. The morphology and higher classification of the Coreoidea (Hemiptera-Heteroptera). Part 4. The Acanthocephala-group and the position of Stenoscelidea Westwood (Coreidae). University of Connecticut Occasional Papers. (Biological Science Series) (Univ.Conn.Occ.Pap. (Biol.Sci.Ser.)) 1:153-199	Stenoscelideini Schaefer, 1968								
1189838	typeGenus	Stål. 1868[1867]. Bidrag till Hemipterernas systematik. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 24(7):491-560	Placoscelidida Stål, 1868								
1190162	typeGenus	Bergroth. 1913. Supplementum Catalogi Hemipterorum Bruxellensis. II. Coreidae, Pyrrhocoridae, Colobathristidae, Neididae. Mémoires de la Société Entomologique de Belgique 22:125-183	Hypselonotaria Bergroth, 1913								
1190350	typeGenus	Stål. 1870. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 1. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 9(1):1-232	Acanthocephalina Stål, 1870								
1190513	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Amorbaria Stål, 1873								
1190557	typeGenus	Bergroth. 1913. Supplementum Catalogi Hemipterorum Bruxellensis. II. Coreidae, Pyrrhocoridae, Colobathristidae, Neididae. Mémoires de la Société Entomologique de Belgique 22:125-183	Acanthoceraria Bergroth, 1913								
1190651	typeGenus	Miller, N. C. E. 1954. A new sub-family and new genera and species of Australian Hemiptera-Heteroptera. Proceedings of the Linnean Society of New South Wales (Proc.Linn.Soc.N.S.W.) 78:233-240	Agriopocorinae Miller, 1954								
1190668	typeGenus	Blatchley. 1926. Heteroptera or true bugs of eastern North America, with special references to the faunas of Indiana and Florida, The Nature publishing company, Indianapolis 1-1116	Chelinidini Blatchley, 1926								
1190682	typeGenus	Amyot & Serville. 1843. Histoire naturelle des insectes. Hémiptères, Roret, Paris i-lxxvi, 1-675, 1-6	Nematopodini Amyot & Serville, 1843								
1190949	typeGenus	Stål. 1870. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 1. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 9(1):1-232	Merocorina Stål, 1870								
1191014	typeGenus	Kormilev. 1954. Notas sobre Coreidae neotropicales II; (Hemiptera) Merocorinae de la Argentina y paises limitrofes. Revista Ecuatoriana de Entomologia y Parasitologia 2:153-187	Spathophorini Kormilev, 1954								
1191055	typeGenus	Costa, A. 1853. Cimicum regni Neapolitani centuria tertia et quartiae fragmentarum, Napoli 1-77	Corizidae Costa, 1853								
1191056	typeGenus	Amyot & Serville. 1843. Histoire naturelle des insectes. Hémiptères, Roret, Paris i-lxxvi, 1-675, 1-6	Rhopalides Amyot & Serville, 1843								
1191062	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Serinetharia Stål, 1873								
1191186	typeGenus	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	Harmostini Stål, 1873								
1191237	typeGenus	Fieber. 1860. Die europäischen Hemiptera. Halbflügler. (Rhynchota Heteroptera.), Gerold's Sohn, Wien i-vi:1-112	Chorosomatini Fieber, 1860								
1191240	typeGenus	Stål. 1872. Genera Coreidarum Europae disposuit. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 29(6):49-56	Myrmaria Stål, 1872								
1191307	typeGenus	Kiritshenko. 1964. Bugs (Hemiptera-Heteroptera) of Tadzhikistan, Institute of Zoology and Parasitology, Dushanbe 1-258	Corizomorphinae Kiritshenko, 1964								
1191310	typeGenus	Chopra. 1967. The higher classification of the family Rhopalidae (Hemiptera). Transactions of the Royal Entomological Society of London 119:363-399	Niesthreini Chopra, 1967								
1191406	typeGenus	Chopra. 1967. The higher classification of the family Rhopalidae (Hemiptera). Transactions of the Royal Entomological Society of London 119:363-399	Maccevethini Chopra, 1967								
1191589	typeGenus	Dallas. 1852. List of the specimens of hemipterous insects in the collection of the British Museum, Taylor & Francis Incorporated, London II:369-592	Stenocephalidae Dallas, 1852								
1191590	typeGenus	Hedicke. 1935. Unterordnung: Ungleichflügler, Wanzen, Heteroptera.- Die Tierwelt Mitteleuropas, Quelle & Meyer, Leipzig 4(3: X):15-113	Dicranocephalidae Hedicke, 1935								
1224195	typeGenus	Stål. 1872. Genera Coreidarum Europae disposuit. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 29(6):49-56	Leptocorisaria Stål, 1872								
1224196	typeGenus	Stål. 1868[1867]. Bidrag till Hemipterernas systematik. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 24(7):491-560	Meropachydida Stål, 1868								
1224197	typeGenus	Bergroth. 1912. Notes on Coreidae and Neididae. Annales de la Société Entomologique de Belgique (Ann. Soc. Entomol. Belg.) 56:76-93	Mercennaria Bergroth, 1912								
1224198	typeGenus	Van Duzee. 1914. Nomenclatorial and critical notes on Hemiptera. Canadian Entomologist 46:377-389	Leptocorini Van Duzee, 1914								
1224625	typeGenus	Azar, Nel, Engel, Garrouste & Matocq. 2011. A new family of Coreoidea from the Lower Cretaceous Lebanese Amber (Hemiptera: Pentatomomorpha)  . Polish Journal of Entomology 80:627-644	†Yuripopovinidae Azar, Nel, Engel, Garrouste & Matocq, 2011								
1186240	typeSpecies	Curtis. 1831. British Entomology; being illustrations and descriptions of the genera of insects found in Great Britain and Ireland: containing coloured figures from nature of the most rare and beautiful species, and in many instances of the plants upon which they are found, London 8:450	Cimex calcaratus Linnaeus, 1758								
1186267	typeSpecies	Stål. 1870. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 1. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 9(1):210	Apidaurus conspersus Stål, 1870								
1186271	typeSpecies	Chenu & Desmarest. 1859. Encyclopédie d’Histoire Naturelle ou traité complet de cette science. Annelés., Marescq & Cie, Paris 285-286	Alydus lateralis Germar, 1817								
1186288	typeSpecies	Stål. 1860[1859]. Till känndeomen om Coreida. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 16:278-279	Hypselopus incarnatus Erichson, 1842								
1186296	typeSpecies	Signoret. 1863. In Maillard [Ed.]. Hémiptères  . Notes sur l'île de la Réunion (Bourbon) (2nd edn), Paris, Dentu 2:27-28, plate 20 figs 7, 7a,b	Daclera punctata Signoret, 1863								
1186301	typeSpecies	Dallas. 1852. List of the specimens of hemipterous insects in the collection of the British Museum, Taylor & Francis Incorporated, London II:479-480, plate 14, figs 3, 3a,b	Euthetus pulchellus Dallas, 1852								
1186327	typeSpecies	Reuter. 1881. Heegeria nov. gen. Alydinorum europaeorum  . Verhandlungen der Zoologisch-Botanischen Gesellschaft in Wien 31:212-214, plate 14 figs 1-5	Heegeria adspersa Reuter, 1881								
1186334	typeSpecies	Schouteden. 1912. Coréides nouveaux de la région du Kilimandjaro et du Meru. Annales de la Société Entomologique de Belgique (Ann. Soc. Entomol. Belg.) 56:57-58	Sjöstedtina sjöstedti Schouteden, 1912								
1186335	typeSpecies	Burmeister. 1835. Handbuch der Entomologie, Enslin, Berlin 329	Hypselopus gigas Burmeister, 1835								
1186347	typeSpecies	Oshanin. 1912. Katalog der paläarktischen Hemipteren (Heteroptera, Homoptera-Auchenorrhynchaund Psylloideae), Friedländer & Sohn, Berlin plate 12 and legend	Alydus limbatus Herrich-Schäffer, 1835								
1186365	typeSpecies	Stål. 1866[1865]. Hemiptera Africana, Stockholm 2:152	Hypselopus cinctiventris Germar, 1838								
1186376	typeSpecies	Oshanin. 1912. Katalog der paläarktischen Hemipteren (Heteroptera, Homoptera-Auchenorrhynchaund Psylloideae), Friedländer & Sohn, Berlin 309, 315	Hypselopus sordidatus Stål, 1858								
1186382	typeSpecies	Distant. 1902. Rhynchota, - Vol. I. (Heteroptera). The fauna of British India, including Ceylon and Burma. Rhynchota 1 (Heteroptera), Taylor & Francis, London 290	Cimex dentipes Fabricius, 1787								
1186383	typeSpecies	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):301	Alydus stalii Signoret, 1858								
1186433	typeSpecies	Stål. 1860[1859]. Till känndeomen om Coreida. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 16:358	Alydus proletarius Schaum, 1853								
1186442	typeSpecies	Bergroth. 1894. Rhynchota aethiopica descripsit  II  . Annales de la Société Entomologique de Belgique (Ann. Soc. Entomol. Belg.) 38:3	Alydus maculatus Thunberg, 1822								
1186443	typeSpecies	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):3	Alydus maculatus Thunberg, 1822								
1186450	typeSpecies	Stål. 1860[1859]. Till känndeomen om Coreida. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 16:459	Alydus notatipennis Stål, 1860								
1186464	typeSpecies	Van Duzee. 1917. Catalogue of the Hemiptera of America North of Mexico, excepting the Aphididae, Coccidae and Aleurodidae. University of California Publications. Technical Bulletins. 2:250	Alydus tarsatus Fabricius, 1803								
1186488	typeSpecies	Distant. 1893. In Godman & Salvin. Insecta. Rhynchota, Hemiptera-Heteroptera. Biologia Centrali-Americana, R.H. Porter and Dulan & Co., London 1:459	Galeottus formicarius Distant, 1893								
1186489	typeSpecies	Stål. 1870. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 1. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 9(1):479	Alydus apicalis Dallas, 1852								
1186492	typeSpecies	Stål. 1870. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 1. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 9(1):234-235	Alydus curtulus Stål, 1859								
1186497	typeSpecies	Schaffner & C. W. Schaefer. 1998. Neomegalotomus New Genus (Hemiptera: Alydidae: Alydinae). Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 91:5, 19	Alydus parvus Westwood, 1842								
1186503	typeSpecies	Bergroth. 1910. Neue Hemiptera aus Madagaskar. Entomol.Ztg Wien 29:234	Oxycranum praeacutum Bergroth, 1910								
1186506	typeSpecies	Stål. 1860[1859]. Till känndeomen om Coreida. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 16:538-539	Lygaeus arcuatus Fabricius, 1798								
1186513	typeSpecies	Ahmad, Abbas, Shadab & Khan. 1979. Generic and suprageneric keys with reference to a checklist of alydid and stenocephalid fauna of Pakistan, Azad Kashmir and Bangladesh (Heteroptera: Coreoidea) with notes on their distribution and food plants. Supplement of the Entomological Society of Karachi 1979 4(2):12-13, fig. 9	Robustocephalus pakistanensis Ahmad, Abbas, Shadab & Khan, 1979								
1186517	typeSpecies	Ahmad. 1965. The Leptocorisinae (Heteroptera: Alydidae) of the world. Bulletin of the British Museum (Natural History) Entomology Supplement 5:281, 283-284, fig. 10.	Leptocorixa (Rhabdocoris) inflexigena Blöte, 1934								
1186521	typeSpecies	Hsiao. 1963. Results of the Zoologico-Botanical Expedition to southwest China, 1955-1957 (Hemiptera, Coreidae). Acta Entomologica Sinica 12:313, 329-330, 343, figs 16, 16a.	Grypocephalus pallipectus Hsiao, 1963								
1186555	typeSpecies	Ahmad. 1965. The Leptocorisinae (Heteroptera: Alydidae) of the world. Bulletin of the British Museum (Natural History) Entomology Supplement 5:235	Leptocorisa prolixa Stål, 1860								
1186559	typeSpecies	Distant. 1920. Rhynchota from New Caledonia. Part I. Heteroptera. Annals and Magazine of Natural History (Ann. Mag. Nat. Hist.) 9 6:149	Ranturra attenuata Distant, 1920								
1186593	typeSpecies	Dallas. 1852. List of the specimens of hemipterous insects in the collection of the British Museum, Taylor & Francis Incorporated, London II:488, plate 14 figs 4, 4a-c	Acestra sinica Dallas, 1852								
1186597	typeSpecies	Hsiao. 1964. New Coreidae from China (Hemiptera, Heteroptera) III. Acta Zoologica Sinica 16:254, 261, fig. 3	Anacestra hirticornis Hsiao, 1964								
1186600	typeSpecies	Stål. 1865. Hemiptera nova vel minus cognita. Annales de la Société Entomologique de France 4 5:186	Marcius generosus Stål, 1865								
1186602	typeSpecies	Distant. 1908. In Bingham [Ed.]. Rhynchota, - Vol. IV. Part 2. Homoptera and Appendix (pt.). The fauna of British India, including Ceylon and Burma. Rhynchota 4 (2), Taylor & Francis, London 482-483	Babaranus ornatulus Distant, 1908								
1186604	typeSpecies	Distant. 1909. Oriental Capsidae. Entomologist 42:59	Rhodoclia convictionis Distant, 1909								
1186613	typeSpecies	Laporte. 1833. Essai d'une classification systématique de l'ordre des Hémiptères (Hémiptères Hétéroptères, Latr.). Magasin de Zoologie (Mag. Zoo.) 2:169-170, 252, 292-293, 336-337, 370, 410	Alydus apterus Dufour, 1833								
1186618	typeSpecies	Hsiao. 1964. New Coreidae from China (Hemiptera, Heteroptera) III. Acta Zoologica Sinica 16:255-256, 261, fig. 5	Paramarcius puncticeps Hsiao, 1964								
1186620	typeSpecies	Scott. 1874. On a collection of Hemiptera Heteroptera from Japan. Descriptions of various new genera and species  . Annals and Magazine of Natural History (Ann. Mag. Nat. Hist.) 4 14:364-365	Paraplesius unicolor Scott, 1874								
1186621	typeSpecies	Hsiao. 1964. New Coreidae from China (Hemiptera, Heteroptera) III. Acta Zoologica Sinica 16:255, 261, fig. 4	Distachys vulgaris Hsiao, 1964								
1186624	typeSpecies	Ahmad. 1967. An analysis of the Marcius-Babaranus complex. A new genus and four new species from Oriental region (Hemiptera: Micrelytrinae)  . University Studies University of Karachi 4(3):272-273, fig. 7	Marcius subinermis Blöte, 1934								
1186630	typeSpecies	Brailovsky. 1991. Hemiptera-Heteroptera from Mexico XLIII. A new genus and three new species of Neotropical Micrelytrinae (Alydidae) collected on Bamboos. Journal of the New York Entomological Society (J. New York Entom. Soc.) 99(3):488-490, 493, 494, figs 1-9, 23	Bactrophyamixia slateri Brailovsky, 1991								
1186635	typeSpecies	Brailovsky. 2004. Review of the Neotropical genus Trachelium Herrich-Schaeffer, with the description of six new species (Heteroptera: Alydidae: Micrelytrinae: Micrelytini). Entomological News (Entomol. News) 115(1):274-275, plate 320 fig. 989	Trachelium bicolor Herrich-Schäffer, 1851								
1186648	typeSpecies	Stål. 1860[1858]. Bidrag till Rio Janeiro-traktens Hemipter-fauna. Kongliga Svenska Vetenskaps-Akademiens Handlingar 2(7):33-34	Cydamus adspersipes Stål, 1860								
